longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
EconLit with Full Text,eoh,1686302,Induced Clean Technology Adoption and International Trade with Heterogeneous Firms,"This paper introduces an environmental externality and factor-biased technology adoption into a trade model with heterogeneous firms. This study explores how firms' decisions of technology adoption and of exports are affected by openness to trade and the stringency of environmental regulations. It shows that: (1) these decisions induced by tightened environmental policies depend upon whether the upgraded technology is labor-biased or emission-biased; (2) the environmental impact of trade cost reductions on the aggregate emissions and price of emissions permits varies with the factor-biased feature; and (3) regardless of the factor-biased feature, the trade cost reduction induces firms to export and to upgrade the factor-biased technology, while it forces the least productive firms to exit the market. Moreover, the model is further calibrated to simulate policy scenarios of bilateral and unilateral variations in trade variable costs and environmental policies. The bilateral reduction of emissions cap may contribute to welfare gains in both home and foreign countries. The unilateral action of tightening environmental policy in the home country may hurt the home country but makes the foreign country better off.",20171201,"Cui, Jingbo",Journal Article,Journal Article,December 2017,true,Journal of International Trade & Economic Development,Models of Trade with Imperfect Competition and Scale Economies; Fragmentation ; Trade and Environment ; Technological Change: Choices and Consequences; Diffusion Processes ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Environmental Economics: Technological Innovation ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth ; Environmental Economics: Government Policy,JOUR,,,0963-8199 ; 1469-9559,,,,,eng,Taylor & Francis Ltd,954,924,31,26,7-8,,,,,https://research.ebsco.com/plink/87f777bd-ae66-378d-9106-d260ac00bbf3,,,,
EconLit with Full Text,eoh,1393729,"Environment, Health, and Human Capital","In this review, we discuss three major contributions economists have made to our understanding of the relationship between the environment and individual well-being. First, in explicitly recognizing how optimizing behavior, particularly in the form of residential sorting, can lead to nonrandom assignment of pollution, economists have employed a wide range of quasi-experimental techniques to develop causal estimates of the effect of pollution. Second, economic research has placed a considerable focus on the role of avoidance behavior, which is an important component for understanding the difference between biological and behavioral effects of pollution and for proper welfare calculations. Lastly, economic research has expanded the focus of analysis beyond traditional health outcomes to include measures of human capital, including labor supply, productivity, and cognition. Our review of the quasi-experimental evidence on this topic suggests that pollution does indeed have a wide range of effects on individual well-being, even at levels well below current regulatory standards. Given the importance of health and human capital as an engine for economic growth, these findings underscore the role of environmental conditions as an important factor of production.",20130901,"Graff Zivin, Joshua ; Neidell, Matthew",Journal Article,Journal Article,September 2013,,Journal of Economic Literature,Health Behavior ; General Welfare; Well-Being ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0022-0515,,,,,eng,American Economic Association,730,689,42,51,3,10.1257/jel.51.3.689,,,,https://research.ebsco.com/plink/3983c2af-9bba-36db-aefe-d58b681355d5,,,,
EconLit with Full Text,eoh,1109553,"Urban Pollution, Unemployment and National Welfare in a Dualistic Economy","This paper undertakes a comparative static analysis in the Harris-Todaro (H-T) model by accommodating local pollution. Unlike in the classical H-T model where migration proceeds in response to urban-rural differences in expected earnings, we consider labor movement taking place according to the difference in utility, which is influenced by the quality of the local environment. The paradoxical result is that an improvement in pollution-abatement technology gives rise to an increase in urban unemployment and has no effect on the workers' aggregate welfare.",20100501,"Tawada, Makoto ; Sun, Shuqin",Journal Article,Journal Article,May 2010,true,Review of Development Economics,"Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Welfare, Well-Being, and Poverty: General ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics",JOUR,,,1363-6669 ; 1467-9361,,,,,eng,Wiley-Blackwell,322,311,12,14,2,,,,,https://research.ebsco.com/plink/8b41840a-1038-3c77-887a-c7600aae50ec,,,,
EconLit with Full Text,eoh,2047743,Pollution and Labor Market Search Externalities over the Business Cycle,"We study the relationship between unemployment, environmental policy, and business cycles. We develop a dynamic stochastic general equilibrium real business cycle model that includes both a pollution externality and congestion externalities from labor market search frictions. These frictions generate unemployment on the extensive margin and affect hours worked on the intensive margin. We consider two policies to address the market failures: an emissions tax and a tax or subsidy on job creation. With both policies present, the efficient outcome can be achieved. When one policy is constrained or absent, we solve for the second best. The absence of a vacancy policy to address the congestion externalities substantially affects the value of the emissions tax, both in steady state and over the business cycle.",20230601,"Gibson, John ; Heutel, Garth",Journal Article,Journal Article,June 2023,true,Journal of Economic Dynamics and Control,"Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Business Fluctuations; Cycles ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Labor Demand ; Unemployment: Models, Duration, Incidence, and Job Search ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environmental Economics: Government Policy",JOUR,,,0165-1889,,,,,eng,,,,,151,,10.1016/j.jedc.2023.104665,,,,https://research.ebsco.com/plink/4ab3d9f9-1807-3437-acca-b5a39271574c,,,,
EconLit with Full Text,eoh,1397669,"Inequality, Growth, and Environmental Quality Trade-Offs in a Model with Human Capital Accumulation","This paper develops a simple endogenous growth model where pollution exposure and vulnerability are unequally spread across the population, and growth and distribution are endogenous. In this set-up, we investigate whether trade-offs between growth, distributional, and environmental concerns may emerge. We show that a tighter environmental policy reduces income inequality and can improve both growth and total welfare. Immediate welfare losses, though, do occur, and are larger for countries that start at low levels of environmental quality (e.g., developing countries).",20130801,"Aloi, Marta ; Tournemaine, Frederic",Journal Article,Journal Article,August 2013,true,Canadian Journal of Economics,"Personal Income, Wealth, and Their Distributions ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; One, Two, and Multisector Growth Models ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth ; Environmental Economics: Government Policy",JOUR,,,0008-4085 ; 1540-5982,,,,,eng,Wiley-Blackwell,1155,1123,33,46,3,,,,,https://research.ebsco.com/plink/a37f0853-b848-3d48-9182-b6c6e4ff806a,,,,
EconLit with Full Text,eoh,1163606,Labor Supply and Growth Effects of Environmental Policy under Technological Risk,"This paper analyzes the effects of technological risk on long-run growth when labor supply is elastic and production gives rise to a pollution externality. We show that the randomness of production, as well as the endogeneity of labor supply, affects the equilibrium solutions for the social planner and for the market economy. We analyze the effects of environmental policy, discuss conditions for an optimal policy, and find that the response of labor supply to changes in the model parameters and to variations in the policy instruments crucially depends on the volatility of output.",20110201,"Clemens, Christiane ; Pittel, Karen",Journal Article,Journal Article,February 2011,true,Macroeconomic Dynamics,Macroeconomics: Production ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Technological Change: Choices and Consequences; Diffusion Processes ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,1365-1005 ; 1469-8056,,,,,eng,Cambridge University Press,59,31,29,15,1,,,,,https://research.ebsco.com/plink/c6df799c-246d-3be4-9431-f2e8d84e135d,,,,
EconLit with Full Text,eoh,1475144,International Environmental Outsourcing,"In recent years there has been a dramatic increase in the number of firms shifting stages of their production processes overseas. In this paper we investigate whether firms outsource the dirtier stages of production to minimise domestic environmental regulation costs--a process broadly consistent with the pollution haven hypothesis. We develop a theoretical model of international environmental outsourcing that focuses on the roles played by firm size and productivity, transport costs and environmental regulations. We test the model's predictions using a firm-level dataset for Japan and do find evidence of an 'environmental outsourcing' effect.",20141101,"Cole, Matthew A. ; Elliott, Robert J. R. ; Okubo, Toshihiro",Journal Article,Journal Article,November 2014,true,Review of World Economics,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Trade and Environment ; Multinational Firms; International Business ; Contracting Out; Joint Ventures; Technology Licensing ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth ; Environmental Economics: Government Policy",JOUR,,,1610-2878 ; 1610-2886,,,,,eng,Springer Nature,664,639,26,150,4,10.1007/s10290-014-0193-6,,,,https://research.ebsco.com/plink/93846283-8599-3576-98f7-9e2da82588f0,,,,
EconLit with Full Text,eoh,0924711,Trans-boundary Pollution and Brain Drain Migration,"The economic effects of international brain drain migration in the presence of trans-boundary pollution are analyzed. In autarky, both skilled and unskilled workers are expected to migrate from the less developed foreign country to the developed home country, if permitted. Surprisingly, under certain conditions, all workers, apart from skilled foreign ones, will gain (lose) from the migration of unskilled (skilled) foreign workers. Moreover, if skilled foreign workers are employed as unskilled domestic workers, then skilled foreign workers will gain but unskilled workers in both countries will lose. Whether or not skilled domestic workers will gain depends on the magnitude of the pollution spillover parameter. Brain drain migration persists under free trade if the demand for manufactured goods is strong.",20070501,"Kondoh, Kenji",Journal Article,Journal Article,May 2007,true,Review of Development Economics,International Migration ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,1363-6669 ; 1467-9361,,,,,eng,Wiley-Blackwell,345,333,13,11,2,,,,,https://research.ebsco.com/plink/73eeba7f-92ce-329e-a233-bec7d8f59707,,,,
EconLit with Full Text,eoh,1466320,The Impact of Short Term Exposure to Ambient Air Pollution on Cognitive Performance and Human Capital Formation,"Cognitive performance is critical to productivity in many occupations and potentially linked to pollution exposure. We evaluate this potentially important relationship by estimating the effect of pollution exposure on standardized test scores among Israeli high school high-stakes tests (2000-2002). Since students take multiple exams on multiple days in the same location after each grade, we can adopt a fixed effects strategy estimating models with city, school, and student fixed effects. We focus on fine particulate matter (PM2.5) and carbon monoxide (CO), which are considered to be two of the most dangerous forms of air pollution. We find that while PM2.5 and CO levels are only weakly correlated with each other, both exhibit a robust negative relationship with test scores. We also find that PM2.5, which is thought to be particularly damaging for asthmatics, has a larger negative impact on groups with higher rates of asthma. For CO, which affects neurological functioning, the effect is more homogenous across demographic groups. Furthermore, we find that exposure to either pollutant is associated with a significant decline in the probability of not receiving a Bagrut certificate, which is required for college entrance in Israel. The results suggest that the gain from improving air quality may be underestimated by a narrow focus on health impacts. Insofar as air pollution may lead to reduced cognitive performance, the consequences of pollution may be relevant for a variety of everyday activities that require mental acuity. Moreover, by temporarily lowering the productivity of human capital, high pollution levels lead to allocative inefficiency as students with lower human capital are assigned a higher rank than their more qualified peers. This may lead to inefficient allocation of workers across occupations, and possibly a less productive workforce.",20140101,"Lavy, Victor ; Ebenstein, Avraham ; Roth, Sefi",Working Paper,Working Paper,2014,,The Impact of Short Term Exposure to Ambient Air Pollution on Cognitive Performance and Human Capital Formation,Analysis of Education ; Human Capital; Skills; Occupational Choice; Labor Productivity,GEN,,,,,,,,eng,"National Bureau of Economic Research, Inc, NBER Working Papers: 20648",,,,,,,,,,https://research.ebsco.com/plink/0824e3f6-30c1-3513-a41b-1bf2ad56885c,,,,
EconLit with Full Text,eoh,1958238,Revisiting the EKC Hypothesis on the Moderating Role of Human Capital Formation in the Economic Growth-Environment Nexus,"This article investigates the moderation effect of human capital formation on the relationship between economic growth and selected significant indicators of environmental degradation. Panel data for 115 countries for the period 1990-2016 were collected from World Development Indicators (2018). The Human Development Index (HDI) is employed as a proxy for human capital formation in investigating the growth-environmental pollution nexus. The study employs structural equation modelling (SEM) hypothesis testing with multiple variables and complex causal relationships. Confirmatory factor analysis (CFA) is used to assess the reliability and validity analysis in the measurement model. Results reveal that HDI interaction with GDP degrades the quality of environment while its interaction effect with GDP2 mitigates varied selected emissions for upper-middle and high income countries, all of which show concurrence with the Environmental Kuznets Curve (EKC) hypothesis. Moreover, interaction effect of HDI reduces both CH4 and PM2.5 emissions in low income countries. Findings provide evidence of the Pollution Haven Hypothesis (PHH) that GDP and GDP2 growth emit a significant amount of CO2 in low- and lower-middle income countries, highlighting contradictory results with an HDI interaction. The results give rise to several policy implications, all of which point to a need for concerted efforts in implementing prudent economic development initiatives that mitigate environmental degradation. Also, the study pinpoints the need for a serious consideration of placing a global focus on the ""education for sustainability"" (EfS) principle in consumption and production activities and, accordingly, incorporating SD into national curricula to reap larger benefits of human capital formation in the growth-environment nexus.",20210101,"Uddin, Mirza Md Moyen ; Sharif, Taimur ; Pillai, Rekha",Journal Article,Journal Article,2021,true,Applied Economics Quarterly,Macroeconomics: Production ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Environment and Growth ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth,JOUR,,,1611-6607 ; 1865-5122,,,,,eng,,111,71,41,67,1,,,,,https://research.ebsco.com/plink/be5768cd-cddb-3eca-b373-92cce87f074a,,,,
EconLit with Full Text,eoh,2065681,Who Pays for Environmental Protection? The Impact of Green Tax Reform on Labor Share in China,"To cope with increasing environmental pollution, the Chinese government has introduced a nationwide Environmental Protection Tax Law (EPTL) policy, which encourages enterprises to step up pollution control efforts and optimize their production decisions. However, the ""green cost"" generated by the EPTL policy has received less attention in existing research. Based on the manually collected data on China's listed companies during 2013-2020, this paper innovatively calculates the substitution elasticity of green capital to labor. By regarding the EPTL policy as a quasi-natural experiment, the difference-in-difference (DID) model and other causal identification methods are further adopted to examine the real effect and influencing mechanism of green tax reform on labor share. The results indicate that the EPTL policy significantly reduces the labor share through two influencing paths: promoting green capital and squeezing out low-skilled labor. This finding demonstrates that the EPTL policy leads to green capital gains and human capital losses, and it is mainly low-skilled labor in enterprises that ""pay for"" environmental policy shocks. By decomposing the labor share, we find that the EPTL policy leads to a decrease in employees' average wages and an increase in labor productivity, which indirectly proves the rationality of the two mechanisms. Further analysis reveals that in capital-intensive and growth enterprises, and in enterprises that did not receive green subsidies from the government, the decrease in labor share caused by the EPTL policy is more pronounced. Finally, this paper proposes targeted policy recommendations for governments seeking to balance national welfare and green development.",20230901,"Wei, Xiahai ; Jiang, Feng ; Chen, Yu",Journal Article,Journal Article,September 2023,true,Energy Economics,Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Tax Law ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Formal and Informal Sectors; Shadow Economy; Institutional Arrangements ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: Public Economics ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0140-9883,,,,,eng,,,,,125,,10.1016/j.eneco.2023.106862,,,,https://research.ebsco.com/plink/de8bb95d-3719-393f-888a-2447b86b039a,,,,
EconLit with Full Text,eoh,2044893,Implication of Electricity Taxes and Levies on Sustainable Development Goals in the European Union,"The current high electricity prices in the European Union (EU) are in part due to the high electricity taxes. United Nations' Sustainable Development Goals (SDGs) Agenda with its global vision of attaining sustainable development especially seeks ""to ensure universal access to affordable, reliable and modern energy services"" (SDG7). We investigate the synergy and trade-off effects of electricity taxes on sustainable development goals (SDGs) for the EU. Using panel data and panel vector autoregressive estimation approach, we find that higher household electricity taxes reduce both carbon emission and unemployment. Higher levels of industry electricity taxes, increase responsible production and consumption (SDG12) and reduces unemployment (SDG8). Furthermore, there is evidence for a strong synergy effect between electricity taxes, unemployment and carbon emission but a trade-off between tax and SDG9 (innovation and sustainable infrastructure). The taxes contribute more to the future variation of unemployment and responsible production and consumption in the EU, but these contributions are much larger for the industry as compared to the household sector. Our results confirm the double-dividend hypothesis, which implies that the policymakers can achieve environmental goals with higher electricity taxes, especially on household electricity. In the industrial sector, our findings suggest that there is a need for tax reform, to encourage innovation and adopt production processes that are less polluting to the environment.",20230601,"Karimu, Amin ; Bali Swain, Ranjula",Journal Article,Journal Article,June 2023,true,Energy Policy,Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Electric Utilities ; Energy: Demand and Supply; Prices ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Climate; Natural Disasters and Their Management; Global Warming,JOUR,,,0301-4215,,,,,eng,,,,,177,,10.1016/j.enpol.2023.113553,,,,https://research.ebsco.com/plink/9c8947eb-ac88-34d6-81a5-91a576387c47,,,,
EconLit with Full Text,eoh,1439949,Particulate Pollution and the Productivity of Pear Packers,"We study the effect of outdoor air pollution on the productivity of indoor workers at a pear-packing factory. We focus on fine particulate matter (PM2.5), a harmful pollutant that easily penetrates indoor settings. We find that an increase in PM2.5 outdoors leads to a statistically and economically significant decrease in packing speeds inside the factory, with effects arising at levels well below current air quality standards. In contrast, we find little effect of PM2.5 on hours worked or the decision to work, and little effect of pollutants that do not travel indoors, such as ozone. This effect of outdoor pollution on the productivity of indoor workers suggests a thus far overlooked consequence of pollution. Back-of-the-envelope calculations suggest that nationwide reductions in PM2.5 from 1999 to 2008 generated $19.5 billion in labor cost savings, which is roughly one-third of the total welfare benefits associated with this change.",20140101,"Chang, Tom ; Zivin, Joshua Graff ; Gross, Tal ; Neidell, Matthew",Working Paper,Working Paper,2014,,Particulate Pollution and the Productivity of Pear Packers,Time Allocation and Labor Supply ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Agricultural Labor Markets ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,GEN,,,,,,,,eng,"National Bureau of Economic Research, Inc, NBER Working Papers: 19944",,,,,,,,,,https://research.ebsco.com/plink/9c3bceaa-0b36-3ce7-a272-48fceedea063,,,,
EconLit with Full Text,eoh,1954436,Productivity Loss Amid Invisible Pollution,"Ground-level ozone is a continuing problem worldwide, but there is insufficient research about the influence of ozone pollution on labor productivity in developing countries. Couriers are important for e-commerce and the rapidly developing express delivery industry around the world. Yet, due to their typical outdoor working environments, they are susceptible to the health effects of ozone pollution. We investigate the effect of ozone pollution on outdoor worker productivity in the service sector using a unique panel dataset of courier productivity from a top-five express delivery company in China. Using an instrumental variable constructed from ozone pollution of nearby upwind cities, we find that a 1 standard deviation increase in daily ozone pollution decreases courier productivity by 6.8%. The same increase in ozone over the previous 30 day period decreases worker productivity by 23.7%. Our findings emphasize an under-researched but important part of the socioeconomic costs of ozone pollution, and call for policy attention on the coordinated management of ozone pollution and particulate matters in developing countries.",20220301,"Wang, Chunchao ; Lin, Qianqian ; Qiu, Yun",Journal Article,Journal Article,March 2022,true,Journal of Environmental Economics and Management,Firm Behavior: Empirical Analysis ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Socialist Systems and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0095-0696,,,,,eng,,,,,112,,10.1016/j.jeem.2022.102638,,,,https://research.ebsco.com/plink/5a56cc2b-0812-3adb-90c5-3c31bd5a06c1,,,,
EconLit with Full Text,eoh,1906451,Air Pollution and Adult Cognition: Evidence from Brain Training,"We exploit novel data from brain-training games to examine the impacts of air pollution on a comprehensive set of cognitive skills of adults. We find that exposure to particulate matter (PM2.5) impairs adult cognitive function, and that these effects are largest for those in prime working age. These results confirm a hypothesized mechanism for the impacts of air pollution on productivity. We also find that the cognitive effects are largest for new tasks and for those with low ability, suggesting that air pollution increases inequality in workforce productivity.",20210101,"Nauze, Andrea La ; Severnini, Edson R.",Working Paper,Working Paper,2021,,Air Pollution and Adult Cognition: Evidence from Brain Training,Health and Inequality ; Education and Inequality ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,GEN,,,,,,,,eng,"National Bureau of Economic Research, Inc, NBER Working Papers: 28785",,,,,,,,,,https://research.ebsco.com/plink/11686637-4aba-395b-b74f-96061ad396c1,,,,
EconLit with Full Text,eoh,2081503,The Relationship between Human Capital and Environmental Destruction: The Case of European Countries,"Purpose. This study aims to examine the relationship between human capital and environmental destruction. Methodology/approach. The analysis includes 56 years between 1961 and 2017 for 14 selected European countries. In the model established for the variables, the ecological footprint is used as the dependent variable, human capital and real national income per capita are used as independent variables. To select the appropriate test method in the analysis, we used the CADF panel unit root test, which considers the cross-sectional dependence. The Pooled Mean Group was used for model estimation. Results. In the study, it is emphasized that human capital has an important contribution to reducing the ecological footprint as an indicator of environmental pollution. According to the results of the PMG co-integration analysis, the increase in human capital reduces the ecological footprint in European countries. Since the European countries are developed ones, the availability of a good educational infrastructure is an important factor. It increases human capital. In addition, the high level of education and welfare in European countries is effective in increasing the number of environmentally sensitive individuals. This increases the environmental quality and therefore is an important factor in reducing the ecological footprint.",20220101,"Yildiz, Tuba ; Arslan, Unal ; Celikoz, Yildiz Saglam",Journal Article,Journal Article,2022,,Agricultural and Resource Economics,Human Capital; Skills; Occupational Choice; Labor Productivity ; Ecological Economics: Ecosystem Services; Biodiversity Conservation; Bioeconomics; Industrial Ecology,JOUR,,,2414-584X,,,,,eng,,203,187,17,8,1,,,,,https://research.ebsco.com/plink/0040e637-090d-3767-a589-edab510b6a66,,,,
EconLit with Full Text,eoh,1916144,Labour Market Consequences of a Transition to a Circular Economy: A Review Paper,"Circular economy policies aim at reducing resource intensity and use throughout the economy, while also seizing economic opportunities. Employment benefits are also often emphasised. However, the employment effect of circular economy policies is still unclear and difficult to quantify, as the literature on this topic is still relatively new. This paper is the first of its kind to review the state-of-the art literature on the labour market implications of a transition to a circular economy. The review focuses in particular on ex-ante economic modelling studies and compares their employment and resource efficiency outcomes. The reviewed studies suggest that a transition to a circular economy can generate a positive net effect on employment, though the labour implications can differ widely across different sectors and regions and some may experience significant losses. Furthermore, the way in which revenues from materials taxes are recycled can substantially influence the employment outcome.",20200101,"Laubinger, Frithjof ; Lanzi, Elisa ; Chateau, Jean",Journal Article,Journal Article,2020,,International Review of Environmental and Resource Economics,Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Environment and Growth ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth,JOUR,,,1932-1465 ; 1932-1473,,,,,eng,,416,381,36,14,4,,,,,https://research.ebsco.com/plink/815a1902-a03c-3c46-ac9e-a4456d89e05f,,,,
EconLit with Full Text,eoh,2140435,Essays in the Economics of Human Capital Accumulation,"In the first chapter of my dissertation, I examine the causal impact of air pollution on cognitive performance. The largest empirical contribution of my paper lies in my ability to make a causal claim on the impact of pollution on cognition where pollution is identified by exploiting exogenous variation in India's road construction program . I show that air pollution significantly reduces reading and math test scores, with more pronounced effects for younger children. These findings suggest that the quality of air that we breathe significantly contributes to the learning crisis in India and calls for an urgent policy response to curb pollution exposure for school age children. In the second chapter of my dissertation, I study intergenerational mobility in rural India to estimate the extent to which parental education determines their children's learning. This is important because every nation strives to achieve equality of opportunity--the idea that disadvantaged children should have the same opportunities for success as children of more educated parents. I find some evidence of intergenerational mobility but it remains lower for girls and those belonging to minority groups, hence, identifying limited mobility as another potential reason for explaining India's learning crisis.",20230801,"Chandra, Anjali",Dissertation,Dissertation,August 2023,,Essays in the Economics of Human Capital Accumulation,"Economics of Minorities, Races, Indigenous Peoples, and Immigrants; Non-labor Discrimination ; Economics of Gender; Non-labor Discrimination ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Valuation of Environmental Effects",GEN,,,,,,,,eng,Fordham University,,,,,,,,,,https://research.ebsco.com/plink/cebef22e-11ed-3e47-9d8d-1ae2e86406a3,,,,
EconLit with Full Text,eoh,1393791,Endogenous Growth and Environmental Policy: Are the Processes of Growth and Tertiarization in Developed Economies Reversible?,"The starting point for this article is the idea put forward by Gadrey (2008, 2010) that environmental problems and a policy of addressing them by introducing an environmental tax could trigger economic contraction and downscaling and a shrinking of the service sector in developed economies. The purpose of this article is to test these hypotheses using an evolutionary simulation model. To this end, we use a model of endogenous growth and structural change into which an environmental dimension is incorporated. The results of our simulations certainly reveal structural change within service industries but no change in the distribution of employment between services and manufacturing. Furthermore, we show that the environmentally desirable stagnation of labor productivity in the capital goods sector is compatible with a largely positive growth trend in the economy as a whole, with the development of knowledge-intensive business services apparently able partially to offset the stagnation of productivity in the capital goods sector. We conclude by emphasizing the need for environmental innovation in service activities and cast doubt on the long-term effectiveness of an environmental tax in the fight against pollution.",20130901,"Desmarchelier, Benoit ; Gallouj, Faiz",Journal Article,Journal Article,September 2013,true,Journal of Evolutionary Economics,Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Environment and Growth ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth ; Environmental Economics: Government Policy,JOUR,,,0936-9937 ; 1432-1386,,,,,eng,Springer Nature,860,831,30,23,4,10.1007/s00191-012-0292-2,,,,https://research.ebsco.com/plink/5d8350fb-2788-3a45-b63b-f13853598f27,,,,
EconLit with Full Text,eoh,1768562,The Relationship between Carbon Dioxide Emissions and Portuguese Agricultural Productivity,"This study analyses the relationship among carbon dioxide emissions, energy consumption, agricultural labour productivity, agricultural land productivity and agricultural raw material exports using a time series for the period 1960-2015. In this article, some theoretical hypotheses are formulated, aiming to explain the bidirectional causality between agricultural productivity and climate change. These hypotheses are tested by using Vector Autoregression (VAR), Granger causality and Vector Error Correction Models (VECM). Results confirm relevant theoretical hypotheses between agricultural productivity and climate change and show that the variables used are stationary. Agricultural labour and land productivity as well as agricultural raw material exports are positively related to CO2 emissions, meaning that these variables stimulate environmental pollution. Empirical results presented in the paper might be of interest to the academic community and also to policymakers.",20180101,"Leitao, Nuno Carlos",Journal Article,Journal Article,2018,true,Studies in Agricultural Economics,Agriculture: Aggregate Supply and Demand Analysis; Prices ; Agricultural R&D; Agricultural Technology; Biofuels; Agricultural Extension Services ; Climate; Natural Disasters and Their Management; Global Warming,JOUR,,,1418-2106,,,,,eng,National Agricultural Research & Innovation Center,149,143,7,120,3,,,,,https://research.ebsco.com/plink/64f70a48-00b8-3911-8760-58398c04e95b,,,,
