longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
EconLit with Full Text,eoh,1626457,Revisiting the Brain Drain Literature with Insights from a Dynamic General Equilibrium World Model,"The existing brain drain literature has found various mechanisms through which the high-skilled South-to-North migration affects developing economies. However, some of the new-found effects remain disputable due to limited evidence. This study aims to provide suggestive guidelines for future research by identifying the mechanisms that can generate larger economic impacts at the aggregate. The analysis is based on a dynamic general equilibrium world model that is calibrated to published statistics and incorporates empirical estimates on the effects of brain drain. It simulates short- and long-run impacts of increased brain drain on GDP per capita, GNI per capita, and income inequality. The results suggest that more studies should be conducted to further examine how the brain drain influences human capital formation and technology spillovers. Both have significant impacts on domestic production and national income. A better understanding of different remitting patterns is also desirable to understand how to reduce inequality and promote recipients' investment in productive assets.",20160401,"Lodigiani, Elisabetta ; Marchiori, Luca ; Shen, I-Ling",Journal Article,Journal Article,April 2016,true,World Economy,"International Migration ; Demographic Trends, Macroeconomic Effects, and Forecasts ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Geographic Labor Mobility; Immigrant Workers ; Technological Change: Choices and Consequences; Diffusion Processes",JOUR,NA,NA,0378-5920 ; 1467-9701,NA,NA,NA,NA,eng,Wiley-Blackwell,573,557,17,39,4,NA,NA,NA,NA,https://research.ebsco.com/plink/8af44fb9-1143-314c-801d-1fa2eb9beb22,NA,NA,NA,NA
EconLit with Full Text,eoh,2058740,"Unleashing strong, digital and green growth in Viet Nam","Viet Nam has been quick to recover from the downturns caused by the COVID-19 pandemic, but it faces long-term economic challenges. Boosting labour productivity will be crucial to sustained high economic growth. Attracting further foreign investment and reaping the benefit of advanced technologies will require additional improvements to the business environment through simplifying administrative procedures. Levelling the playing field of competition between state-owned enterprises and private enterprises will also help to maintain Viet Nam's attraction for international investors. The country is already among the leaders of digitalisation in Southeast Asia, with strong adoption of e-commerce, telemedicine and telework. Further investment in digital skills will be key to maintain this momentum. The authorities have committed to net zero carbon emissions by 2050 and are expanding renewable energy generation capacity. A comprehensive decarbonisation plan would facilitate the transition to greener growth.",20230101,"Lenain, Patrick ; Westmore, Ben ; Vu, Quoc Huy ; Nguyen, Minh Cuong",Working Paper,Working Paper,2023,NA,"Unleashing strong, digital and green growth in Viet Nam",Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Regulated Industries and Administrative Law ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Energy and the Macroeconomy ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Climate; Natural Disasters and Their Management; Global Warming,GEN,NA,NA,NA,NA,NA,NA,NA,eng,"OECD Publishing, OECD Economics Department Working Papers: 1770",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://research.ebsco.com/plink/b092bd96-6cba-32af-896a-f8be6e5ee7ea,NA,NA,NA,NA
EconLit with Full Text,eoh,1931729,COVID-19 and a Green Recovery?,"Preliminary evidence indicates that pollution increases the severity and likelihood of COVID-19 infections similar to many other infectious diseases. This paper models the interaction of pollution and disease preventive actions, either pharmaceutical or non-pharmaceutical interventions, on transmission of infectious diseases in a neoclassical growth framework. There are two externalities--households do not take into account how their actions affect disease transmission, and productive activity results in pollution which increases the likelihood of infections. The disease dynamics are modeled to be of SIS type. We study the difference in health and economic outcomes between the decentralized economy, where households do not internalize externalities, and socially optimal outcomes, and characterize the taxes and subsidies that decentralize the latter. Thus, we examine the question whether there are sufficient incentives to reduce pollution, at both private and public levels, once its effects on disease transmission is considered. In competitive outcomes, pollution increases with increased productivity. The socially efficient outcome has higher pollution than a competitive outcome, despite increase in abatement, as the effect of higher productivity and larger labor supply dominates. The results question the hopes of a Green Recovery.",20211101,"Goenka, Aditya ; Liu, Lin ; Nguyen, Manh-Hung",Journal Article,Journal Article,November 2021,true,Economic Modelling,Externalities ; Macroeconomics: Production ; Analysis of Health Care Markets ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,NA,NA,0264-9993,NA,NA,NA,NA,eng,NA,NA,NA,NA,104,NA,10.1016/j.econmod.2021.105639,NA,NA,NA,https://research.ebsco.com/plink/68b6b456-361f-3b0c-8239-5e6e5aea7f76,NA,NA,NA,NA
EconLit with Full Text,eoh,2077707,The cost of job loss in carbon-intensive sectors: Evidence from Germany,"The green transformation of the economy is expected to lead to a sharp reduction in employment in carbon-intensive industries. For designing policies to support displaced workers, it is crucial to better understand the cost of job loss, whether there are specific effects of being displaced from a carbon-intensive sector and which workers are most at risk. By using German administrative labour market data and focusing on mass layoff events, we estimate the cost of involuntary job displacement for workers in high carbon-intensity sectors and compare it with the displacement costs for workers in low carbon-intensity sectors. We find that displaced workers from high carbon-intensity sectors have, on average, higher earnings losses and face stronger difficulties in finding a new job and recovering their earnings. Our results indicate that this is mainly due to human capital specificity, the regional clustering of carbon-intensive activities and higher wage premia in carbon-intensive firms. Workers displaced in high carbon-intensity sectors are older, face higher local labour market concentration and have fewer outside options for finding jobs with similar skill requirements. They have a higher probability to switch occupations and sectors, move to occupations that are more different in terms of skill requirements compared to the pre-displacement job, and are more likely to change workplace districts after displacement. Women, older workers and those with vocational degrees as well as workers in East Germany, experience particularly high costs in case they are displaced from high carbon-intensity sectors.",20230101,"Barreto, Cesar ; Grundke, Robert ; Krill, Zeev",Working Paper,Working Paper,2023,NA,The cost of job loss in carbon-intensive sectors: Evidence from Germany,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Monopsony; Segmented Labor Markets ; Labor Turnover; Vacancies; Layoffs ; Unemployment: Models, Duration, Incidence, and Job Search ; Unemployment Insurance; Severance Pay; Plant Closings ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects",GEN,NA,NA,NA,NA,NA,NA,NA,eng,"OECD Publishing, OECD Economics Department Working Papers: 1774",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://research.ebsco.com/plink/2626d64e-20ba-3bd2-b08b-03369ac88ca0,NA,NA,NA,NA
EconLit with Full Text,eoh,1327712,"Unemployment, Environmental Policy, and International Migration","In this paper, we investigate the effects of an increase in emission tax, a decrease in fixed manufacturing wage rate, and an increased inflow of foreign workers on competitive wages, the environmental stock, the economic welfare of the representative consumer, and employment in the presence of a pollution abatement equipment sector and unemployment. Our main findings are that an increase in emission tax and a decrease in the urban minimum wage rate decrease unemployment, and international immigration may increase the competitive wage rate, employment rate, stock of environmental capital, and economic welfare of the representative worker.",20121001,"Kondoh, Kenji ; Yabuuchi, Shigemi",Journal Article,Journal Article,October 2012,true,Journal of International Trade & Economic Development,Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; International Migration ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Wage Level and Structure; Wage Differentials ; Geographic Labor Mobility; Immigrant Workers ; Industry Studies: Manufacturing: General ; Environmental Economics: General,JOUR,NA,NA,0963-8199 ; 1469-9559,NA,NA,NA,NA,eng,Taylor & Francis Ltd,690,677,14,21,5,NA,NA,NA,NA,https://research.ebsco.com/plink/8825f9db-786a-3bb4-8e4a-147ec622e27c,NA,NA,NA,NA
EconLit with Full Text,eoh,1491495,Indoor Air Quality and Academic Performance,"I examine the effect of school indoor air quality (IAQ) on academic outcomes. I utilize a quasi-natural experiment, in which IAQ-renovations were completed at virtually every school in a single Texas school district at different points in time, combined with a panel of student-level data to control for many confounding factors and thereby uncover the causal effect of IAQ-renovations on academic outcomes. Results indicate that performance on standardized tests significantly improves while attendance is unresponsive to improvements in IAQ. Rough calculations suggest that IAQ-renovations may be a more cost-effective way to improve standardized test scores than class size reductions.",20150301,"Stafford, Tess M.",Journal Article,Journal Article,March 2015,NA,Journal of Environmental Economics and Management,Analysis of Education ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,NA,NA,0095-0696,NA,NA,NA,NA,eng,NA,50,34,17,70,NA,10.1016/j.jeem.2014.11.002,NA,NA,NA,https://research.ebsco.com/plink/c5367761-478b-391c-b06a-b36de8ca57d6,NA,NA,NA,NA
EconLit with Full Text,eoh,1944879,The Effect of Pollen Exposure on Consumption Behaviors: Evidence from Home Scanner Data,"Although seasonal allergies caused by airborne pollen are detrimental to physical and mental health and impair daily activities, their social cost is rarely discussed in the economics literature. Large amounts of airborne pollen can increase healthcare costs, reduce worker productivity, and force people to stay at home, thereby stagnating economic activity. This study uses daily purchase records from scanner data to investigate the effect of pollen exposure on consumption behavior. Exploiting the daily variation in the pollen counts at 120 observation stations in Japan, I find that consumption expenditure decreases by about 2% on days when airborne pollen is unusually high. Estimates using lagged consumption expenditures show that the reduction in consumption due to high pollen exposure lasts for more than a week. Furthermore, estimates using weekly and monthly panel data also indicate a pollen-induced decrease in consumption. This finding suggests that exposure to pollen may reduce total expenditure as opposed to merely delaying spending. It highlights the overlooked economic burden of pollen and seasonal allergies. Hence, urban planning to reduce airborne pollen and health policies to address seasonal allergies are crucial.",20220201,"Kuroda, Yuta",Journal Article,Journal Article,February 2022,true,Resource and Energy Economics,Consumer Economics: Empirical Analysis ; Health Behavior ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,NA,NA,0928-7655,NA,NA,NA,NA,eng,NA,NA,NA,NA,67,NA,10.1016/j.reseneeco.2021.101282,NA,NA,NA,https://research.ebsco.com/plink/b86ffec4-0a6a-3a4d-8b6b-3a2c436481e5,NA,NA,NA,NA
EconLit with Full Text,eoh,0901987,The Effect of Environmental Regulations: A Restricted Cost Function for Korean Manufacturing Industries,"Environmental conservation requires society to consider the trade-off between allocating resources to productive activities and pollution control activities. Therefore, it is informative to measure the effect of environmental regulations on firms' productivity. This paper attempts to estimate the impact of environmental regulations on Korean manufacturing industries. Despite being key inputs in the manufacturing process, raw materials have often been excluded from the cost function due to the lack of price data. A restricted cost function is used to improve the reliability of parameter estimates. Empirical results indicate that environmental regulations caused a 12 percent decline in the average annual rate of productivity growth over the period 1982-93.",20070201,"Lee, Myunghun",Journal Article,Journal Article,February 2007,true,Environment and Development Economics,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Industry Studies: Manufacturing: General ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Environmental Economics: Government Policy",JOUR,NA,NA,1355-770X ; 1469-4395,NA,NA,NA,NA,eng,Cambridge University Press,104,91,14,12,1,NA,NA,NA,NA,https://research.ebsco.com/plink/4ed928bf-a86a-3384-8338-69c286139180,NA,NA,NA,NA
EconLit with Full Text,eoh,1808761,Can Export Tax Rebate Alleviate Financial Constraint to Increase Firm Productivity? Evidence from China,"This paper assesses the impact of export tax rebate on firms' Total Factor Productivity using a large panel of manufacturing firms for 2007-2015 in China. It finds that export tax rebate expands export volume and works as an alternative financial tunnel to increase firms' TFP. It further shows export tax rebate can smooth financial constraints through increasing cash flow, substituting working capital and financing fixed assets investment and R&D investment. Moreover, the impact of export tax rebate on TFP increases across state, private and foreign ownerships. Heavy pollution intensive and less capital-intensive industries are strongly affected by the export tax rebate policy. Finally, these results are robust to the choice of GMM, Heckman Two-stage and PSM estimators which can better solve potential endogeneity problems and selection bias issues in this paper.",20191101,"Zhang, Dongyang",Journal Article,Journal Article,November 2019,true,International Review of Economics & Finance,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Business Taxes and Subsidies including sales and value-added (VAT) ; Industry Studies: Manufacturing: General ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Formal and Informal Sectors; Shadow Economy; Institutional Arrangements ; Socialist Systems and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist Institutions and Their Transitions: Public Economics",JOUR,NA,NA,1059-0560,NA,NA,NA,NA,eng,NA,540,529,12,64,NA,10.1016/j.iref.2019.09.005,NA,NA,NA,https://research.ebsco.com/plink/c8104769-51ac-31f5-b71c-afac3eaf9e4b,NA,NA,NA,NA
EconLit with Full Text,eoh,1109306,"Energy Conservation, Unemployment and the Direction of Technical Change","This paper extends the model by Smulders and de Nooij (Resour Energy Econ 25:59-79, 2003), where technical change can be biased towards labour or energy, by assuming a monopolistic union and a government which pays unemployment benefits, collects wage taxes and sells emission permits. The extended model is applied to the analysis of environmental tax reforms. A reduction in the level of energy use yields a double dividend by lowering pollution and unemployment, while temporarily inducing energy-saving technical change. It moves the economy to a new balanced growth path where unemployment is permanently lower, but long-run growth is not affected. A reduction in the growth rate of energy use induces a persistent bias in technical change towards labour and reduces long-run growth.",20100401,"Kronenberg, Tobias",Journal Article,Journal Article,April 2010,true,Portuguese Economic Journal,"Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Technological Change: Choices and Consequences; Diffusion Processes ; One, Two, and Multisector Growth Models ; Energy: Demand and Supply; Prices ; Energy and the Macroeconomy",JOUR,NA,NA,1617-982X ; 1617-9838,NA,NA,NA,NA,eng,Springer Nature,17,1,17,9,1,10.1007/s10258-009-0046-8,NA,NA,NA,https://research.ebsco.com/plink/7c625f9c-3665-3898-9c3c-48950bceb130,NA,NA,NA,NA
EconLit with Full Text,eoh,2079020,Essays on the Provision of Transportation,"Workers in low- and middle-income countries waste significant time commuting, partly due to gaps in public transit. In many African cities, privately-operated minibuses provide 50-100% of urban transit, at the cost of long wait times and poor personal safety for riders. Which externalities does the private provision of transit generate, and can policy interventions improve the market allocation? I build a micro-founded model of privatized shared transit subject to externalities in matching between buses and passengers, security provision, and road congestion. I then estimate the model with newly-collected data on minibus operations in Cape Town and stated user preferences for exogenously-varied commute attributes. I find that an optimal subsidy on minibus entry corrects matching externalities and particularly benefits low-skill workers on long routes. Government actions to improve security bring even more substantial welfare gains. Chapter 2: ""More Roads or Public Transit? Insights from Measuring City-Center Accessibility"" (with Fabian Eckert and Mushfiq Mobarak): We propose a theory-inspired measure of the accessibility of a city's center: the size of the surrounding area from which it can be reached within a specific time. Using publicly available optimal-routing software, we compute these ""accessibility zones"" for the 109 largest US and European cities, separately for cars and public transit commutes. Compared with European cities, US cities are half as accessible via public transit and twice as accessible via cars. Car accessibility zones are always larger than public transit zones, making US cities more accessible overall. But this creates tradeoffs: car-oriented cities have less green space, more congestion, and worse health and pollution externalities. Chapter 3: ""Schooled by Trade? Retraining and Import Competition"" (with Trevor Williams): Retraining is often hailed as a key policy tool to support workers displaced by import competition, yet there is surprisingly little evidence on whether these policies achieve their intended effects. Using administrative data from Germany, a highly open economy with extensive government-subsidized retraining programs, we provide evidence that workers routinely retrain in response to import competition and that retraining increases workers' employment rates. To quantify unobserved heterogeneity in retraining effects as well as welfare, we propose a search model in which heterogeneous workers may choose to retrain while unemployed. Retraining enables workers to change their job-finding rates and their productivity while employed. We find that retraining increases the gains from trade by 7% in the aggregate. Some worker groups gain five times as much, while others gain virtually nothing.",20230501,"Conwell, Lucas",Dissertation,Dissertation,May 2023,NA,Essays on the Provision of Transportation,"Trade and Labor Market Interactions ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Railroads and Other Surface Transportation ; Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure ; Transportation: Demand, Supply, and Congestion; Travel Time; Safety and Accidents; Transportation Noise",GEN,NA,NA,NA,NA,NA,NA,NA,eng,Yale University,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://research.ebsco.com/plink/99407597-3836-31af-9a62-9896a403e9ba,NA,NA,NA,NA
EconLit with Full Text,eoh,1722243,Statistical Inference in Efficient Production with Bad Inputs and Outputs Using Latent Prices and Optimal Directions,"Researchers employ the directional distance function (DDF) to estimate multiple-input and multiple-output production, firm inefficiency, and productivity growth. We relax restrictive assumptions by computing optimal directions subject to profit maximization and cost minimization, correct for the potential endogeneity of inputs and outputs, estimate latent prices for bad outputs, measure firms' responses to shadow prices rather than actual prices, and introduce an unobserved productivity term into the DDF. For an unbalanced panel of U.S. electric utilities, a model assuming profit-maximization outperforms one assuming cost-minimization, while lagged productivity and energy price have the greatest effect on productivity.",20180601,"Atkinson, Scott E. ; Primont, Daniel ; Tsionas, Mike G.",Journal Article,Journal Article,June 2018,true,Journal of Econometrics,"Model Construction and Estimation ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Production, Pricing, and Market Structure; Size Distribution of Firms ; Electric Utilities ; Energy: Demand and Supply; Prices ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,NA,NA,0304-4076,NA,NA,NA,NA,eng,NA,146,131,16,204,2,NA,NA,NA,NA,https://research.ebsco.com/plink/308519be-0076-38b9-b595-e19cafaf2c53,NA,NA,NA,NA
EconLit with Full Text,eoh,0963698,"Externalities, Efficiency, Regulation, and Productivity Growth in the U.S. Electric Utility Industry","This paper examines the decomposition of total factor productivity growth for firms subject to regulation, given the production of a bad output. The production of good and bad outputs provides benefits and costs to society. Corporate socially responsible firms recognize the cost to society of producing the bad output. The paper separates the production technology and regulation effects from both the scale and technical change components. The paper also examines the measurement and decomposition of productivity growth when not accounting for production of the bad output. Using a 1992-2000 panel of 34 U.S. investor-owned electric utilities, results indicate that improvements in the scale, efficiency change, and technical change components contributed to positive growth. Not accounting for production of the bad output led to, on average, an overestimation of both the rate of productivity growth, and the contributions of scale economies and technical change to changes in productivity growth.",20061201,"Granderson, Gerald",Journal Article,Journal Article,December 2006,true,Journal of Productivity Analysis,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Economics of Regulation ; Electric Utilities ; Industry Studies: Utilities and Transportation: Government Policy ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects",JOUR,NA,NA,0895-562X ; 1573-0441,NA,NA,NA,NA,eng,Springer Nature,287,269,19,26,3,10.1007/s11123-006-0019-1,NA,NA,NA,https://research.ebsco.com/plink/0ef5f1e1-1ac9-3369-bcb2-7dcbac11d2c0,NA,NA,NA,NA
EconLit with Full Text,eoh,1886788,Handbook on the Economics of Climate Change,"Eighteen papers explore the importance of climate change in economics, focusing on the political economy of climate change and policy, integrated assessment modeling, and climate change and sustainability. Papers discuss the implementation of a carbon tax that benefits the current population through better air quality and recycled tax revenue; recent policy developments and future policy options in China; resource extraction in resource-based developing economies and the rich political economy that comes with the multinational extraction industry; the relationship between a resource-rich developing country and a multinational corporation that is developing the nations' resources for the international market; a ""bargaining to lose"" approach to the global commons' environmental crisis; integrated assessment models of climate change; climate change policy under spatial heat transport and polar amplification; progressive adaptation strategies in European coastal cities facing flood risks; how fossil fuel emissions should be priced and whether there are simple rules that policy makers can follow; how income inequalities across and within countries affect the optimal response to climate change; tipping and reference points in climate change games; using the logic of the Condorcet jury theorem to deal with the impending catastrophic effects of climate change in the context of sustainability and previous environmental disasters; greenhouse gas and cyclical growth; climate change and environmental sustainability in relation to economic production and labor productivity; whether intergenerational altruism is a beneficial solution to the climate problem; intertemporal equity and efficiency in a model of global warming; climate change and poverty alleviation; and uncertainty in climate economics and macroprudential policy. Chichilnisky is Professor of Economics and Mathematical Statistics and Director of the Columbia Consortium for Risk Management at Columbia University. Rezai is Professor at WU Vienna University of Economics and Business and Senior Guest Research Scholar at the International Institute for Applied Systems Analysis (IIASA). Index.",20200101,"Chichilnisky, Graciela ; Rezai, Armon",Book,Book,2020,NA,Handbook on the Economics of Climate Change,Handbooks ; Multinational Firms; International Business ; Sustainable Development ; Hydrocarbon Resources ; Climate; Natural Disasters and Their Management; Global Warming ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth,BOOK,NA,978-0-85793-905-0 ; 978-0-85793-906-7,NA,NA,NA,NA,NA,eng,"Cheltenham, UK: Elgar",447,NA,NA,NA,NA,NA,NA,NA,NA,https://research.ebsco.com/plink/48bc9828-c551-322b-859b-6009bcfb659a,NA,NA,NA,NA
EconLit with Full Text,eoh,1873318,The Difficulties and Achievements of China's Ecological Environment Construction: 1949-2019,"China's ecological environment construction has undergone three phases, i.e. the agriculture-based development phase with low productivity not long after the founding of the People's Republic of China (P.R.C.), the industrial development phase after the adoption of reform and opening-up policy, and the phase toward ecological civilization, each of which has its own features, challenges, responsive measures and achievements. From the year 1949 to the adoption of reform and opening up policy, the Chinese society was characterized by farming culture on the whole, facing problems such as frequent natural disasters, shortage in food production and low urbanization level. To jump out of the Malthusian Trap, the founders of the P.R.C. led people to prevent floods by water control, water conservancy projects and reclamation of wasteland, which alleviated but did not solve the problems because China still suffered poverty and backwardness, and failed to shake off the Malthusian Curse. After the adoption of the reform and opening-up policy, the rapid progress in industrialization and urbanization has liberated farmers from land and greatly improved labor productivity; meanwhile, some lands were released from farmers' hand, which not only made the value of land resources much higher but also enabled land rehabilitation and ecological self-restoration. Although rapid industrialization and urbanization enormously boosted productive forces and accumulated immense amount of material wealth, but since the beginning of the 21st century, China's development has been drawn near to the ecological red line, environmental threshold and resources upper limit of industrial development, constantly challenged by sustainable development. After 2010, China has initiated the transformation to ecological civilization, featuring ecological protection, pollution control and resource conservation, aiming to promote the harmonious development between man and nature.",20191201,"Pan, Jiahua",Journal Article,Journal Article,December 2019,true,Chinese Journal of Urban and Environmental Studies,"Economic History: Agriculture, Natural Resources, Environment, and Extractive Industries: Asia including Middle East ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Socialist Systems and Transitional Economies: Planning, Coordination, and Reform ; Collectives; Communes; Agriculture ; Agriculture: General ; Ecological Economics: Ecosystem Services; Biodiversity Conservation; Bioeconomics; Industrial Ecology",JOUR,NA,NA,2345-7481 ; 2345-752X,NA,NA,NA,NA,eng,World Scientific Publishing Company,NA,NA,NA,7,4,NA,NA,NA,NA,https://research.ebsco.com/plink/65296ac1-8c7f-3355-b5e9-e122a212ecc0,NA,NA,NA,NA
EconLit with Full Text,eoh,EP27968594,Productivity in Malagasy rice systems: wealth-differentiated constraints and priorities.,"This study explores the constraints on agricultural productivity and priorities in boosting productivity in rice, the main staple in Madagascar, using a range of different data sets and analytical methods, integrating qualitative assessments by farmers and quantitative evidence from panel data production function analysis and willingness-to-pay estimates for chemical fertilizer. Nationwide, farmers seek primarily labor productivity enhancing interventions, e.g., improved access to agricultural equipment, cattle, and irrigation. Shock mitigation measures, land productivity increasing technologies, and improved land tenure are reported to be much less important. Research and interventions aimed at reducing costs and price volatility within the fertilizer supply chain might help at least the more accessible regions to more readily adopt chemical fertilizer.",20070702,"Minten, Bart ; Randrianarisoa, Jean-Claude ; Barrett, Christopher B.",Article,Academic Journal,Jul2007 Supplement 1,true,Agricultural Economics,NA,JOUR,NA,NA,0169-5150,NA,NA,NA,NA,eng,Wiley-Blackwell,237,225,13,37,NA,10.1111/j.1574-0862.2007.00247.x,NA,NA,NA,https://research.ebsco.com/plink/f3959c78-f35b-36ca-9695-5ac3d6a9618f,NA,NA,NA,NA
EconLit with Full Text,eoh,1662760,"The Economics of International Immigration: Environment, Unemployment, the Wage Gap, and Economic Welfare","Examines the economic effects of immigration on a host country, the role of labor unions and voluntary unemployment, transboundary environmental pollution, and recent trends in economic migration. Discusses permanent migrants and cross-border workers--the effects on the host country; legal migration and illegal migration--the effectiveness of qualitative and quantitative restriction policies; international immigration and economic welfare in an efficiency wage model--the coexistence case of both legal and illegal foreign workers; temporary and permanent immigration under unionization; the frequency of migration and optimal restriction policies; transboundary pollution and international migration; transboundary pollution and brain-drain migration; pollution abatement equipment and international migration; unemployment, environmental policy, and international migration; renewable resources, environmental pollution, and international migration; international integration with heterogeneous immigration policies; emigration, immigration, and skill formation--the case of a midstream country; and whether the economic partnership agreements can help the developed country with a decreasing population. Kondoh is in the School of Economics at Chukyo University. No index.",20170101,"Kondoh, Kenji",Book,Book,2017,NA,"The Economics of International Immigration: Environment, Unemployment, the Wage Gap, and Economic Welfare","International Migration ; Economics of Minorities, Races, Indigenous Peoples, and Immigrants; Non-labor Discrimination ; Labor Contracts ; Immigration Law ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Renewable Resources and Conservation: General",BOOK,NA,978-981-10-0091-1 ; 978-981-10-0092-8,NA,NA,NA,NA,NA,eng,"New Frontiers in Regional Science: Asian Perspectives, vol. 27. New York: Springer Nature, Springer",243,NA,NA,NA,NA,NA,NA,NA,NA,https://research.ebsco.com/plink/c579457f-bfd4-34ca-8ac4-d8cd92e2a85b,NA,NA,NA,NA
EconLit with Full Text,eoh,1080402,Environmental Tax Reform in an Overlapping-Generations Economy with Involuntary Unemployment,"This report presents an overlapping-generations model in which (1) pollution is generated as a by-product of capital, and (2) employment is rationed by monopolistic trade unions. We consider an environmental tax reform, consisting of a labor tax cut and the introduction of an environmental tax, and investigate whether the reform attains improvements of employment, environmental quality, and the nonenvironmental utility of the employed and the unemployed. It is shown that the reform attains the improvements within a generation but fails to attain them across generations. The reform yields a trade-off between current and future generations in terms of nonenvironmental utility.",20080101,"Ono, Tetsuo",Journal Article,Journal Article,2008,true,Environmental Economics & Policy Studies,General Aggregative Models: Neoclassical ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Environmental Economics: Government Policy,JOUR,NA,NA,1432-847X ; 1867-383X,NA,NA,NA,NA,eng,Springer Nature,238,213,26,9,4,NA,NA,NA,NA,https://research.ebsco.com/plink/209bec80-0572-3d0e-b669-1ba1d8ead527,NA,NA,NA,NA
EconLit with Full Text,eoh,2050491,Environmental regulation and productivity growth in the euro area: testing the Porter hypothesis,"This paper analyses the impact of changes in environmental regulations on productivity growth at country- and firm-level. We exploit several data sources and the environmental policy stringency index, to evaluate the Porter hypothesis, according to which firms' productivity can benefit from more stringent environmental policies. By using panel local projections, we estimate the regulatory impact over a five-year horizon. The identification of causal impacts of regulatory changes is achieved by the estimation of firms' CO2 emissions via a machine learning algorithm. At country- and firm-level, policy tightening affects high-polluters' productivity negatively and stronger than their less-polluting peers. However, among high-polluting firms, large ones experience positive total factor productivity growth due to easier access to finance and greater innovativeness. Hence, we do not find support for the Porter hypothesis in general. However for technology support policies and firms with the required resources, policy tightening can enhance productivity.",20230101,"Benatti, Nicola ; Groiss, Martin ; Kelly, Petra ; Lopez-Garcia, Paloma",Working Paper,Working Paper,2023,NA,Environmental regulation and productivity growth in the euro area: testing the Porter hypothesis,Environment and Growth ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Environmental Economics: Government Policy,GEN,NA,NA,NA,NA,NA,NA,NA,eng,"European Central Bank, Working Paper Series: 2820",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://research.ebsco.com/plink/e58151f6-9bef-3ab8-8843-ebef5b668b3b,NA,NA,NA,NA
