longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
EconLit with Full Text,eoh,1888416,Can Environmental Regulation Solve Pollution Problems? Theoretical Model and Empirical Research Based on the Skill Premium,"As the most populous country with huge fossil energy consumption, China's employment and environmental problems have attracted worldwide attention. This paper contributes to the existing research by measuring both employment and environmental problems using a two-layer nested dixit-Stiglitz model and taking the skill premium as a mediator to analyze the direct and indirect effects of environmental regulation on environmental pollution. It is found that: (1) the impact of environmental regulation on the skill premium is U-shaped. (2) the impact of environmental regulation on environmental pollution is inverted U-shaped, and the indirect effect through skill premium is significantly negative. (3) the environmental regulations in most parts of China have not reached the level of promoting skill premium and reducing environmental pollution for most of the time. (4) China's skill premium can play a better role in reducing emissions in places with high-coal consumption.",20210201,"Wang, Ailun ; Hu, Shuo ; Lin, Boqiang",Journal Article,Journal Article,February 2021,true,Energy Economics,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: Consumer Economics; Health; Education and Training: Welfare, Income, Wealth, and Poverty ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environmental Economics: Government Policy",JOUR,,,0140-9883,,,,,eng,,,,,94,,10.1016/j.eneco.2020.105068,,,,https://research.ebsco.com/plink/3846a2b1-4b38-3cad-ac88-569f69537cde,,,,
EconLit with Full Text,eoh,1817342,Economic and Environmental Effects of Rural-Urban Migrant Training,,20170101,"Li, Xiaochun ; Zhou, Yu ; Li, Xiaochun",Collective Volume Article,Collective Volume Article,2017,,Labor Transfer in Emerging Economies: A Perspective from China's Reality to Theories,"Economics of Minorities, Races, Indigenous Peoples, and Immigrants; Non-labor Discrimination ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Geographic Labor Mobility; Immigrant Workers ; Personnel Economics: Training ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics",CHAP,,978-981-10-3568-5 ; 978-981-10-3569-2,,,,,,eng,"New Frontiers in Regional Science: Asian Perspectives, vol. 12. New York: Springer Nature, Springer",55,37,19,,,,,,,https://research.ebsco.com/plink/52691e77-e6ed-3fd5-9ed2-600f062a68d6,,,,
EconLit with Full Text,eoh,1833100,The Effect of Diversity and the Mediating Role of Elaboration on Multidisciplinary Greenhouse Gas Assurance Team Effectiveness,"Greenhouse gas (GHG) assurance is increasingly used by companies as a means to increase stakeholder confidence in the quality of externally reported carbon emissions. The multidisciplinary nature of these engagements means that assurance is performed primarily by multidisciplinary teams. Prior research suggests the effectiveness of such teams could be affected by team composition and team processes. We employ a retrospective field study to examine the impact of educational diversity and team member elaboration on multidisciplinary GHG assurance team effectiveness. Results show that team processes such as sufficiency of elaboration on different team member perspectives significantly increases the perceived effectiveness of the teams. While educational diversity is not found to directly improve perceived team effectiveness, it is found to have a positive effect through increasing perceived sufficiency of elaboration. These findings have important implications for standard setters and audit firms undertaking GHG assurance engagements.",20190301,"Ekasingh, Erboon ; Simnett, Roger ; Green, Wendy J.",Journal Article,Journal Article,Spring 2019,true,Behavioral Research in Accounting,Human Capital; Skills; Occupational Choice; Labor Productivity ; Corporate Culture; Diversity; Social Responsibility ; Auditing ; Personnel Economics: Labor Management ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Climate; Natural Disasters and Their Management; Global Warming,JOUR,,,1050-4753 ; 1558-8009,,,,,eng,,96,81,16,31,1,,,,,https://research.ebsco.com/plink/e4361056-2f21-3c60-9e2f-58294bd326b4,,,,
EconLit with Full Text,eoh,1834244,"Environmental Regulation, Directed Technical Change, and Economic Growth: Theoretic Model and Evidence from China","Can environmental regulation be used to promote directed technical change and economic growth simultaneously? We construct an endogenous economic growth model that includes environmental regulation, the extent of environmental pollution, and economic performance in a general equilibrium framework. We show that in the absence of government intervention, environmental pollution will not automatically disappear as economic growth increases. Furthermore, ""threshold constraints"" result from ""path dependence"" in the type of innovation; only when the rate of carbon tax and carbon reduction subsidy reaches a certain extent will individuals (or producers) redirect technical change toward ""clean"" energy production technologies innovation and away from ""dirty"" energy production technologies. Our article also discloses the intrinsic principle and micromechanism of environmental regulation to promote economic growth and finds that strict environmental regulation will both significantly promote the evolving labor division in clean energy production technologies innovation and achieve the benefits of improved average labor productivity in the production sector and the market size of goods, so that the benefit exceeds the switching cost.",20191101,"Tang, Juan ; Zhong, Shihu ; Xiang, Guocheng",Journal Article,Journal Article,Special Issue September-November 2019,true,International Regional Science Review,Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Technological Change: Choices and Consequences; Diffusion Processes ; Environment and Growth ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth ; Environmental Economics: Government Policy,JOUR,,,0160-0176 ; 1552-6925,,,,,eng,,549,519,31,42,5-6,,,,,https://research.ebsco.com/plink/364ff18b-c563-3f6f-b508-2f8017d2f481,,,,
EconLit with Full Text,eoh,1707886,"Environmental Corporate Social Responsibility, Firm Dynamics and Wage Inequality","Based on a general-equilibrium framework, this paper examines the income distributional effect of firms which commit to environmental corporate social responsibility (ECSR) investments. In the short run with fixed number of firms, ECSR investment raises capital rental cost and hence widens wage inequality between skilled and unskilled workers via the factor substitution effect, while the increased capital cost causes firms to exit in the long run. This releases capital and hence lowers the capital rental cost. Thus, the wage gap can be mitigated or even narrowed by a rise in unskilled wage and a drop in skilled wage via the firm-exit effect. This theoretical prediction is confirmed by the empirical result.",20180701,"Ee, Mong Shan ; Chao, Chi-Chur ; Wang, Leonard F. S. ; Yu, Eden S. H.",Journal Article,Journal Article,July 2018,true,International Review of Economics & Finance,"Intertemporal Firm Choice: Investment, Capacity, and Financing ; Capital Budgeting; Fixed Investment and Inventory Studies; Capacity ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Corporate Culture; Diversity; Social Responsibility ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects",JOUR,,,1059-0560,,,,,eng,,74,63,12,56,,10.1016/j.iref.2018.03.018,,,,https://research.ebsco.com/plink/526c10bc-d281-3a07-b93e-cf24aa953b9c,,,,
EconLit with Full Text,eoh,1992866,Catching Up and Falling Behind: Cross-Country Evidence on the Impact of the EU ETS on Firm Productivity,This paper identifies the impact of the European Union Emissions Trading System (EU ETS) on firm productivity. We estimate a stylized version of the neo-Schumpeterian productivity model to differentiate dynamic forces of productivity convergence from the policy effect of the EU ETS depending on the level of firms' technological advancement. The identification is based on a difference-in-differences approach exploiting the incomplete participation requirements of the EU ETS and the rich panel structure of a representative dataset for firm-level total factor productivity (TFP) in eight EU countries from 2002 to 2012. We show that the policy effect on TFP is nonlinear in the distance to the technological frontier within the industry. The EU ETS spurs productivity among firms close to the frontier but slows down catch-up growth among laggard firms.,20220801,"Koch, Nicolas ; Themann, Michael",Journal Article,Journal Article,August 2022,true,Resource and Energy Economics,"Firm Behavior: Empirical Analysis ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Climate; Natural Disasters and Their Management; Global Warming ; Environmental Economics: Government Policy",JOUR,,,0928-7655,,,,,eng,,,,,69,,10.1016/j.reseneeco.2022.101315,,,,https://research.ebsco.com/plink/3aa8e814-7821-3aa4-bd3c-1fddfc722254,,,,
EconLit with Full Text,eoh,2010057,Essays in Applied Microeconomics,"This dissertation is composed of three chapters that apply econometric techniques to solve questions in the health and labor economics fields. The first chapter assesses the impact of obesity on labor market outcomes over economic downturns. Specifically, I measure labor market differentials between obese and healthy weight workers over business cycle fluctuations using two national surveys. I find that when unemployment increases, obese individuals experience larger declines in income relative to those who are not obese. These findings are robust to the inclusion of occupation fixed effects, suggesting the findings cannot be fully explained by obese workers selecting careers that tend to have greater sensitivity to business cycle fluctuations. The second chapter of this dissertation is joint work with Timothy Halliday, Lester Lusher, and Aureo de Paula. This study pairs variation stemming from volcanic eruptions with panel data on the census of Hawai'i public student test scores to estimate the impact of pollutants on student performance. We first precisely estimate a small drop in average test scores. Then, utilizing Hawai'i's rich diversity across schools in baseline exposure, we estimate sharp nonlinearities--effects for schools with PM_{2.5} levels above 9 units are nearly five times the magnitude as for schools below. Lastly, we find that the drop in test scores for economically disadvantaged students is nearly four times the magnitude of their advantaged counterparts. This performance gap across student type arises from within school variation, suggesting the gap cannot be explained by differences in school resources. The final chapter of this dissertation is in collaboration with Maya Ward. In this study, we use the 1997 cohort of the National Longitudinal Survey of Youth (NLSY) to analyze the effect of economic downturns on labor market outcomes differentially across the Big Five personality traits. There is still a large amount of unexplained variation in various labor market outcomes after accounting for observable characteristics (age, gender, education, etc) indicating that unobservable characteristics (personality, work ethic, etc) may also play an important role. While the psychology literature has investigated the relationship between personality and labor market outcomes, there are far fewer studies that incorporate personality traits in the economics literature. Furthermore, findings that assess the impacts of the Big Five on economic outcomes are mixed due to differences in the data used. We find that those who report higher levels of emotional instability tend to see larger unemployment insurance take up and fewer weeks of employment during economic downturns relative to those who are more emotionally stable. Additionally, the effects do not seem to be driven by employer discrimination, as it may be that higher levels of emotional instability cause workers to be less productive during recessions.",20220501,"Inafuku, Rachel",Dissertation,Dissertation,May 2022,,Essays in Applied Microeconomics,Business Fluctuations; Cycles ; Health Behavior ; Education and Research Institutions: General ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Climate; Natural Disasters and Their Management; Global Warming,GEN,,,,,,,,eng,University of Hawaii at Manoa,,,,,,,,,,https://research.ebsco.com/plink/c86671be-8afe-315d-bc18-1177f27a9916,,,,
EconLit with Full Text,eoh,1678394,Three Essays on Health and the Environment,"Introduction This dissertation explores relationships between environmental factors and human health outcomes in various settings. A primary reason for valuing environmental quality is for its associated health benefits, but the activities that generate pollution often also have economic value. Optimal environmental regulation must take both costs and benefits into consideration, so understanding the full extent of these values is essential. In my essays, I focus on measuring the costs of pollution, which comes with a number of empirical challenges. Exposure to environmental factors is not randomly assigned because environmental quality is in part determined by human activities and choices in complex economic systems. Each chapter in this dissertation yields new information on the health benefits of environmental quality and accounts for confounding factors that inhibit causal inference. The first chapter estimates how medical expenditures respond to changes in air quality. The health-related costs of poor air quality come in a variety of forms, including defensive expenditures, medical expenditures, lower worker productivity, suffering from illness, and premature mortality. As medical technology improves and demographics shift in the United States, more people are living longer with chronic respiratory conditions, which are exacerbated by pollution exposure. In this chapter, I find that increases in fine particulate matter significantly increase medical expenditures for these types of conditions. To estimate this effect, I first connect household level medical expenditure panel data with measures of ambient pollution. The data allows me to estimate the impact of pollution on a variety of different types of medical expenditures, such as medication purchases and hospital visits, and for various disease types, such as respiratory or cardiovascular conditions. Identification first comes from including household fixed effects, which control for unobserved household characteristics and some types of long-term avoidance behaviors. Next, I instrument for pollution measures using variation in emissions from distant sources. These pollution sources are less likely to be related to unobserved local sources of economic activity that may confound estimated effects. The instrumental variables strategy also accounts for potential measurement error in the pollution monitoring data. With this estimation strategy, I find that a one standard deviation decrease in fine particulate matter decreases medical expenditures for chronic respiratory diseases by 8.3 percent. Considering total spending on these conditions in the United States, this corresponds to $6.3 billion in savings annually. The costs measured in this chapter are only one piece of the overall economic costs of air pollution. Still, reductions in spending on chronic respiratory disease may alone be sufficient to justify annual environmental compliance costs for electricity generating units, which are the source of most of the emissions reductions during the study period. The second chapter of this dissertation examines relationships between built environment features and human health outcomes. Recent research in public health finds associations between the proximity of an individual to greenspace and various health outcomes, including obesity, cardiovascular disease rates, depression, and anxiety. Based on these associations, it is sometimes asserted that better access to parks will lead to improved health outcomes. This chapter tests this assertion by focusing on an issue sometimes ignored in this literature: people sort themselves into neighborhoods based on the characteristics of those neighborhoods and their personal preferences. Using observed neighborhood location decisions by young adults from the National Longitudinal Study of Adolescent to Adult Health (Add Health), I find that living near a park decreases obesity. My estimation strategy reveals that accounting for time varying unobserved variables is crucial when estimating the relationship between greenspace and health. To identify the effect, I first exploit the panel design of the data and include individual fixed effects to control for unobserved heterogeneity. I then utilize a novel instrumental variables strategy that instruments for built environment features using other neighborhood characteristics that are unrelated to health outcomes. This approach reveals that one additional park within one kilometer of an individual's residence decreases body mass index (BMI) by 1.25 percent. My study complements the current literature by yielding new evidence on how greenspace amenities impact health outcomes, and how heterogeneous amenity valuations may account for observed greenspace/health associations. The last chapter investigates the defensive actions people take to avoid exposure to air and water pollution. These avoidance behaviors are generally not observed by researchers and obfuscate the true relationship between ambient pollution levels and health outcomes. Avoidance behaviors themselves are costly, so understanding their prevalence gives a clearer idea of the magnitude of this piece of pollution costs and the subgroups that are disproportionately bearing these costs. The answers to these questions also enhance our understanding of the motivations behind avoidance behaviors. Using survey response data that asks individuals if they have engaged in a number of defensive behaviors, I examine which types of behaviors are most common and which demographic and economic characteristics are the strongest predictors of defensive behavior decisions. I access confidential behavioral data that is geographically matched to data on weather and air quality outcomes, which are important determinants of some types of avoidance behavior. Further, I control for a variety of proxies for unobserved health and risk preferences and implement instrumental variables estimation to address endogeneity issues. I find that leisure time preference and labor market variables have significant impacts on the decision to engage in defensive behaviors, and the determinants of defensive behavior vary substantially over behavior type.",20170501,"Williams, Austin",Dissertation,Dissertation,May 2017,,Three Essays on Health and the Environment,Health Behavior ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,GEN,,,,,,,,eng,University of Wisconsin,,,,,,,,,,https://research.ebsco.com/plink/f3b5b3b5-fcc8-35fd-bea7-f26d53d9dd9d,,,,
EconLit with Full Text,eoh,1891006,The Income Distribution Effects of Environmental Regulation in China: The Case of Binding SO2 Reduction Targets,"Faced with serious environmental pollution, strengthening the enforcement of environmental regulations has become a priority for governments, especially with sustainable development as a main goal. However, there is not enough empirical evidence about the income distribution effect of environmental regulations. This paper analyzes binding emissions target as a policy shock of environmental regulation to empirically understand its impact on wage growth and inequality based on household and firm level data from 2002 to 2007 in China. The results show that in more pollution-intensive cities, stricter environmental regulation inhibited wage growth, furthermore widening the income gap between skilled and un-skilled labor. These results were further proofed after taking ventilation coefficients as the instrument variable. Heterogeneous tests show that this negative impact is more serious for un-skilled labor in high-polluting industries and also more significant for those located in the central and eastern parts of China.",20210401,"Qin, Ming ; Fan, Lin-feng ; Li, Jing ; Li, Yi-fei",Journal Article,Journal Article,April 2021,true,Journal of Asian Economics,"Personal Income, Wealth, and Their Distributions ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: Consumer Economics; Health; Education and Training: Welfare, Income, Wealth, and Poverty ; Environmental Economics: Government Policy",JOUR,,,1049-0078,,,,,eng,,,,,73,,10.1016/j.asieco.2021.101272,,,,https://research.ebsco.com/plink/3eaa973b-df6b-3c7a-aa3c-1e7b9c9c17e4,,,,
EconLit with Full Text,eoh,1605951,The Effect of Air Pollution on Investor Behavior: Evidence from the S&P 500,"We provide detailed empirical evidence of a direct effect of air pollution on the efficient operation of the New York Stock Exchange, linking short-term variations in fine particulate matter (PM2.5) in Manhattan to movements in the S&P 500. The effects are substantial--a one standard deviation increases in ambient PM2.5 reduces same-day returns by 11.9% in our preferred specification--and remarkably robust to a variety of specifications and a battery of robustness and falsification checks. Furthermore, the intra-day effects that we observe are difficult to reconcile with competing hypotheses. Despite investors being dispersed geographically we find strong evidence that the effect is strictly local in nature, consistent with the high concentration of market influencers in New York. While we are agnostic as to the underlying mechanism, we provide evidence suggestive of the role of decreased risk tolerance operating through pollution-induced changes in mood or cognitive function.",20160101,"Heyes, Anthony ; Neidell, Matthew ; Saberian, Soodeh",Working Paper,Working Paper,2016,,The Effect of Air Pollution on Investor Behavior: Evidence from the S&P 500,"Behavioral Finance: Role and Effects of Psychological, Emotional, Social, and Cognitive Factors on Decision Making in Financial Markets ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",GEN,,,,,,,,eng,"National Bureau of Economic Research, Inc, NBER Working Papers: 22753",,,,,,,,,,https://research.ebsco.com/plink/c72d281f-b942-34e2-bf48-4176554de0fd,,,,
EconLit with Full Text,eoh,1851520,Exposure to Open Defecation Can Account for the Indian Enigma of Child Height,"Physical height is an important measure of human capital. However, differences in average height across developing countries are poorly explained by economic differences. Children in India are shorter than poorer children in Africa, a widely studied puzzle called ""the Asian enigma."" This paper proposes and quantitatively investigates the hypothesis that differences in sanitation--and especially in the population density of open defecation--can statistically account for an important component of the Asian enigma, India's gap relative to sub-Saharan Africa. The paper's main result computes a demographic projection of the increase in the average height of Indian children, if they were counterfactually exposed to sub-Saharan African sanitation, using a non-parametric reweighting method. India's projected increase in mean height is at least as large as the gap. The analysis also critically reviews evidence from recent estimates in the literature. Two possible mechanisms are effects on children and on their mothers.",20200901,"Spears, Dean",Journal Article,Journal Article,September 2020,true,Journal of Development Economics,Health Behavior ; Health and Inequality ; Health and Economic Development ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0304-3878,,,,,eng,,,,,146,,10.1016/j.jdeveco.2018.08.003,,,,https://research.ebsco.com/plink/a365b85f-1444-39df-a491-74078ff81954,,,,
EconLit with Full Text,eoh,1835963,Improved Sanitation Increases Long-Term Cognitive Test Scores,"Poor sanitation has large negative impacts on environmental quality, health, and well-being. Sanitation infrastructure is particularly lacking in India, where in 2011, 66% of households did not own a toilet. Inadequate sanitation is a large contributor to diarrheal-related diseases, which cause 300,000 deaths in Indian children each year. We exploit an experimental sanitation campaign in rural Odisha, India to examine the relationship between sanitation improvements in early childhood and long-term cognitive development. We build on literature linking child health improvements to cognitive development and labor market outcomes and show that improvements in sanitation coverage can have large human capital returns. Using treatment assignment as an instrument for village latrine coverage, we find that children who belonged to a village with higher latrine coverage scored significantly higher on a cognitive test measuring analytic ability ten years later. We find that this effect is much stronger among girls than boys.",20200801,"Orgill-Meyer, Jennifer ; Pattanayak, Subhrendu K.",Journal Article,Journal Article,August 2020,true,World Development,Health Behavior ; Health and Economic Development ; General Welfare; Well-Being ; Fertility; Family Planning; Child Care; Children; Youth ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0305-750X,,,,,eng,,,,,132,,10.1016/j.worlddev.2020.104975,,,,https://research.ebsco.com/plink/0f8ce32a-251e-3c28-8632-7ee7a8fc7dbc,,,,
EconLit with Full Text,eoh,1868789,Three Essays on Human Capital in China,"This dissertation consists of three chapters on human capital in China. Chapter 1 studies the relationship between prenatal exposure to air pollution and youth cognitive skill development in China. It finds that early exposure to air pollution in utero has a significant detrimental impact on youth cognitive skill development. The effect of prenatal health shock on human capital becomes more apparent as the child ages. The early health shock also has a more significant impact than late shocks on human capital outcomes since early shocks accumulate through time. Prenatal exposure to air pollution also adversely affects youth health, weight, and height in later childhood. The findings provide additional evidence supporting the ""fetal origins"" hypothesis, which predicts early shocks in utero affect outcomes later in life. Chapter 2 focuses on the impact of the Cultural Revolution (1966 to 1976) on life-cycle earnings. The Cultural Revolution significantly lowered educational attainment, education quality and accumulated work experience for affected cohorts. Because of reduced education quantity and quality, the affected cohort earned a 12 percent less income than the youngest generation in 1995. Four percent of this twelve percent was caused by shortened education. The adverse effect on returns to human capital diminishes over time, but the losses due to smaller accumulations of human capital persist. The affected generations were further disadvantaged by being more likely to be laid off during the reform of state-owned enterprises in the late 1990s. Chapter 3 examines the impact of three government policies on Chinese food production. Three events fundamentally changed modern Chinese economic history: the Great Leap Forward (1958~1961), the Cultural Revolution (1966~1976) and economic reform initiated in 1978. We apply the Caselli and Coleman (2006) framework to explore the dynamics of labor efficiency of grain production from 1952 to 2008. We apply non-linear least squares estimation allowing for imperfect substitution between low- and high-skill labor to approximate the production function for grains. This framework allows for endogenous choices of labor efficiency in response to a changing technological frontier. This study finds an enormous loss in technical frontier and labor efficiency after the Great Leap Forward. The technical frontier and labor efficiency only had a modest gain during the Cultural Revolution, and some provinces did not recover until the household-responsibility system was introduced after the rural economic reforms in 1978. There is a skill-biased technical change that favors skilled labor more than unskilled labor, but the skill-biased productivity gains were suppressed before the 1978 reforms.",20200501,"Chen, Yulong",Dissertation,Dissertation,May 2020,,Three Essays on Human Capital in China,"Intertemporal Household Choice; Life Cycle Models and Saving ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: Consumer Economics; Health; Education and Training: Welfare, Income, Wealth, and Poverty ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",GEN,,,,,,,,eng,Iowa State University,,,,,,,,,,https://research.ebsco.com/plink/656427c9-3730-3f7b-a52e-bb886a439bf9,,,,
EconLit with Full Text,eoh,2144899,The Impact of Infrastructure on Development Outcomes: A Qualitative Review of Four Decades of Literature,"Policy makers have long used investing in public infrastructure as a means of reducing geographical disparities and promoting growth. The goal of this paper is to provide insights to development practitioners on designing interventions to maximize the development impact of infrastructure. For this, the paper presents a systematic qualitative overview of the literature, covering more than 300 studies conducted between 1983 and 2022, focusing on specific infrastructure sectors, namely digital, energy, and transport. The study also considers various dimensions of development impact, including output and productivity, poverty and inequality, labor market outcomes, human capital formation, and trade, to develop a nuanced understanding of the mechanisms through which infrastructure contributes to these development outcomes, focusing on low- and middle-income countries. As such, it is the most substantive effort of its kind to date. Overall, despite some mixed results, the overwhelming balance of evidence suggests that infrastructure improvements are critical in supporting the development process. Studies on digital infrastructure show that firm productivity, employment, and welfare increase with the arrival of broadband internet coverage. In addition, the availability of mobile phones improves coordination between producers and traders and hence reduces the price dispersion of agricultural products. Turning to rural electrification, significant literature documents the positive impact of infrastructure on household welfare, structural transformation, and human capital formation through increased labor force participation, more time spent on education, and increased indoor air quality. Investments in the reliability of power supply also contribute to firms' productivity. However, studies based on randomized controlled trials have not tended to find a substantial short-term impact in the context of dispersed rural populations. Finally, there is rich literature on various transport infrastructure-to-development linkages, particularly for rural roads and for Sub-Saharan Africa. While households' income and consumption benefit from the existence of rural roads, highways are also found to contribute to firms' competitiveness. Similarly, public transportation, railways, and ports have positive impacts on the development process.",20230101,"Foster, Vivien ; Gorgulu, Nisan ; Straub, Stephane ; Vagliasindi, Maria",Working Paper,Working Paper,2023,,The Impact of Infrastructure on Development Outcomes: A Qualitative Review of Four Decades of Literature,,GEN,,,,,,,,eng,"The World Bank, Policy Research Working Paper Series: 10343",,,,,,,,,,https://research.ebsco.com/plink/b3995000-502e-3c9c-9399-823bd3eb6886,,,,
EconLit with Full Text,eoh,1816379,Air Pollution and Analyst Information Production,"Recent studies investigate the impact of air pollution on labor productivity. We extend this literature by showing that air pollution negatively affects equity analyst information production. Analysts exposed to air pollution are less likely to issue timely forecasts or improve their forecast accuracy. Investigating the underlying mechanism, we find that analysts exposed to air pollution are less likely to provide bold (especially, negatively bold) forecasts. We also find evidence that market pricing is less sensitive to forecast revisions issued by analysts exposed to air pollution. Our results are robust to controlling for firm/analyst and time fixed effects, as well as additional specifications employing difference-in-differences designs and placebo tests.",20200201,"Li, Chao Kevin ; Luo, Jin-hui ; Soderstrom, Naomi S.",Journal Article,Journal Article,February 2020,true,Journal of Corporate Finance,Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0929-1199,,,,,eng,,,,,60,,10.1016/j.jcorpfin.2019.101536,,,,https://research.ebsco.com/plink/35a90fb5-128a-39d6-9895-b0e9e47e8dba,,,,
EconLit with Full Text,eoh,1764969,Green Returns of Labor Income and Human Capital: Empirical Evidence of the Environmental Behavior of Households in Developing Countries,"An important part of the environmental contamination comes from the daily practices of the households, which has been partially ignored in the recent empirical literature. The objective of this research is to examine the green returns of labor income and human capital in a developing country, Ecuador. We use data from the National Institute of Statistics and Census (NISC) during 2010-2016 and panel data econometrics techniques. Our results show that labor income and human capital plays a relevant role in the environmental behavior of households in this country: both variables have a positive effect on the friendly environmental behavior of households. In addition, we found that the cantons specialized in manufacturing have a poor environmental performance, while the cantons specializing in services do not have a clear pattern. We also don't find significant differences in the environmental behavior associated with the composition of the ethnic groups of each canton. Finally, natural geographic regions generate differences in the environmental behavior of households. One possible implication derived from this research is that those responsible for environmental policy can mitigate pollution by promoting educational programs with environmental content and encouraging improvements in the behavior of households using tax mechanisms.",20190601,"Ponce, Pablo ; Alvarado, Rafael ; Ponce, Katerine ; Alvarado, Raquel ; Granda, Danny ; Yaguana, Karen",Journal Article,Journal Article,June 2019,true,Ecological Economics,"Personal Income, Wealth, and Their Distributions ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Climate; Natural Disasters and Their Management; Global Warming ; Environmental Economics: Government Policy",JOUR,,,0921-8009,,,,,eng,,113,105,9,160,,10.1016/j.ecolecon.2019.02.012,,,,https://research.ebsco.com/plink/26eb8f69-695c-35bd-af21-75bcf19ae290,,,,
EconLit with Full Text,eoh,1880765,The Productivity Consequences of Pollution-Induced Migration in China,"Migration and pollution are two defining features of China's impressive growth performance over the last 30 years. In this paper we study the migration response to pollution in Chinese cities, and its consequences for productivity and welfare. We document a robust pattern in which skilled workers emigrate more in response to pollution than the unskilled. Their greater sensitivity to air quality holds up in cross-sectional variation across cities, panel variation with individual fixed-effects, and when instrumenting for pollution using distant power-plants upwind of cities, or thermal inversions that trap pollution. Pollution therefore changes the spatial distribution of skilled and unskilled workers, which results in higher returns to skill in cities that the educated migrate away from. We quantify the loss in aggregate productivity due to this re-sorting by estimating a model of demand and supply of skilled and unskilled workers across Chinese cities. Counterfactual simulations from the estimated model show that reducing pollution would increase productivity through spatial re-sorting by approximately as much as the direct health benefits of clean air. Physical and institutional restrictions on mobility exacerbate welfare losses. People's dislike of pollution explains a substantial portion of the wage gap between cities.",20210101,"Khanna, Gaurav ; Liang, Wenquan ; Mobarak, Ahmed Mushfiq ; Song, Ran",Working Paper,Working Paper,2021,,The Productivity Consequences of Pollution-Induced Migration in China,"Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Geographic Labor Mobility; Immigrant Workers ; Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Size and Spatial Distributions of Regional Economic Activity",GEN,,,,,,,,eng,"National Bureau of Economic Research, Inc, NBER Working Papers: 28401",,,,,,,,,,https://research.ebsco.com/plink/00aadfbe-df99-3b1f-aa3e-2e224cdaaddf,,,,
