longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
EconLit with Full Text,eoh,1852986,What Are the Long-Term Effects of Prenatal Air Pollution Exposure? Evidence from the BHPS,"The detrimental impacts of air pollution on human health are significant. Pollution increases mortality in the elderly and reduces worker productivity. While a consensus is beginning to emerge on the contemporaneous effects of air pollution, the long-term effects are still largely unknown. By combining restricted data from a comprehensive national survey with historical pollution data, I plausibly isolate the impact of prenatal particulate matter exposure on adult outcomes. I find that those with higher levels of prenatal exposure during the second trimester of gestation are more likely to be disabled, earn lower wages, and have worse health.",20201001,"Gourley, Patrick",Journal Article,Journal Article,October 2020,true,Eastern Economic Journal,Health Behavior ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0094-5056 ; 1939-4632,,,,,eng,,635,603,33,46,4,10.1057/s41302-020-00173-5,,,,https://research.ebsco.com/plink/1bdc5496-d511-35d9-8355-40f5beec9e81,,,,
EconLit with Full Text,eoh,1699486,Regulating Mismeasured Pollution: Implications of Firm Heterogeneity for Environmental Policy,"This paper provides the first estimates of within-industry heterogeneity in energy and CO2 productivity for the entire US manufacturing sector. We measure energy and CO2 productivity as output per dollar energy input or per ton CO2 emitted. Three findings emerge. First, within narrowly defined industries, heterogeneity in energy and CO2 productivity across plants is enormous. Second, heterogeneity in energy and CO2 productivity exceeds heterogeneity in most other productivity measures, like labor or total factor productivity. Third, heterogeneity in energy and CO2 productivity has important implications for environmental policies targeting industries rather than plants, including technology standards and carbon border adjustments.",20180501,"Lyubich, Eva ; Shapiro, Joseph ; Walker, Reed",Journal Article,Journal Article,May 2018,true,AEA Papers & Proceedings,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Industry Studies: Manufacturing: General ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Climate; Natural Disasters and Their Management; Global Warming ; Environmental Economics: Government Policy",JOUR,,,2574-0768,,,,,eng,American Economic Association,142,136,7,108,,10.1257/pandp.20181089,,,,https://research.ebsco.com/plink/7e20ff53-8421-3a64-91b3-91372a5a4eb3,,,,
EconLit with Full Text,eoh,1689852,Support to Renewable Energy Sources and Carbon Capture and Sequestration: Comparison of Alternative Green Tax Reforms,"We compare the economic and environmental effects of several specifications of a green tax reform (GTR) where tax revenues are used to support renewable energy sources (RESs) and carbon capture and sequestration (CCS) activities. With this aim, we propose an equilibrium model where final-goods production uses labour and energy, and energy production uses nonpolluting RES and polluting fossil fuels. The comparison is based on three key indicators: output per worker, energy intensity and the ratio of renewables over nonrenewables. We test five variations of the GTR in addition to the no-policy case. Results show that a GTR as the one we propose here never provides a double dividend. There are environmental benefits but at the expense of the economy. Additionally, for lower tax levels, prioritizing RES support has lower economic costs and potential environmental benefits. For higher tax levels, CCS support becomes more competitive.",20180301,"Silva, Susana ; Soares, Isabel ; Pinho, Carlos",Journal Article,Journal Article,March 2018,true,Applied Economics Letters,Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Alternative Energy Sources ; Energy: Government Policy ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Climate; Natural Disasters and Their Management; Global Warming ; Environmental Economics: Government Policy,JOUR,,,1350-4851 ; 1466-4291,,,,,eng,Taylor & Francis Ltd,428,425,4,25,6,10.1080/13504851.2017.1329926,,,,https://research.ebsco.com/plink/510ba6fe-369f-3f75-813a-338fe3d2bcb3,,,,
EconLit with Full Text,eoh,2118287,Environmental Regulation and Productivity Growth in the Euro Area: Testing the Porter Hypothesis,"This paper examines the impact of changes in the stringency of environmental regulations on productivity growth. We exploit several data sources, including the OECD Environmental Policy Stringency Index and balance sheet information from ORBIS and iBACH, to test the Porter hypothesis, according to which firms' productivity can benefit from more stringent environmental policies. We estimate the regulatory impact over a five-year horizon using panel local projections. To identify the direction of the effects, we estimate CO2 equivalent emissions for all firms in our sample using a machine learning algorithm. As suggested by the country-level analysis and confirmed by the firm-level analysis, policy tightening negatively affects productivity growth of high-polluting firms and to a larger extent than that of their low-polluting peers. Hence, we do not find support for the Porter hypothesis in general. However, not all policies have the same impact--non-market based policies are the most detrimental to productivity growth--and not all highly polluting firms are affected in the same way--the negative impact is mitigated for large firms, which may benefit from easier access to finance and greater innovativeness.",20240701,"Benatti, Nicola ; Groiss, Martin ; Kelly, Petra ; Lopez-Garcia, Paloma",Journal Article,Journal Article,July 2024,true,Journal of Environmental Economics and Management,"Optimization Techniques; Programming Models; Dynamic Analysis ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Climate; Natural Disasters and Their Management; Global Warming ; Environmental Economics: Government Policy",JOUR,,,0095-0696,,,,,eng,,,,,126,,10.1016/j.jeem.2024.102995,,,,https://research.ebsco.com/plink/98db8b99-0e5f-353a-b182-e4f2a299c8f2,,,,
EconLit with Full Text,eoh,2127928,What Growth Policies Protect the Environment? A Two-Engine Growth Model,"This paper compares the effects of patent protection and subsidy policies on growth and the environment in a model where technology innovation and capital accumulation are both engines of growth. Pollution is a by-product of the intermediate goods, and can be reduced by public abatement activities. The results show that, compared to subsidies, stronger patent protection is a more promising tool for achieving a double dividend, i.e., simultaneously enhancing growth and improving the environment. By contrast, a uniform increase in the subsidy rate on R&D and capital stimulates growth but harms the environment, implying a trade-off relationship between growth and the environment. For sector-specific subsidies, an R&D subsidy is superior to a capital subsidy in terms of environmental protection, but this superiority fades away if the productivity of abatement labor or the public abatement expenditure is higher.",20240901,"Cheng, Chu-chuan ; Chen, Ping-ho ; Chu, Hsun ; Wang, Yi-chiuan",Journal Article,Journal Article,September 2024,true,Journal of Macroeconomics,Business Taxes and Subsidies including sales and value-added (VAT) ; Innovation and Invention: Processes and Incentives ; Intellectual Property and Intellectual Capital ; Environment and Growth ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth ; Environmental Economics: Government Policy,JOUR,,,0164-0704,,,,,eng,,,,,81,,10.1016/j.jmacro.2024.103614,,,,https://research.ebsco.com/plink/ce4c5e4d-cbed-3ba8-9b13-d4b7f990f923,,,,
EconLit with Full Text,eoh,2094857,Early Exposure to Air Pollution and Cognitive Development Later in Life: Evidence from China,"This paper studies the relationship between prenatal exposure to air pollution and youth cognitive skill development in China. This study combines the city-level air pollution data compiled by the World Bank with the Chinese Household Income Project. A one-milligram decrease in prenatal exposure to total suspended particulates is associated with an increase of 6.16 standard deviations in literature scores and 3.95 standard deviations in math scores for children aged between 6 and 19. A one-milligram decrease in both prenatal and postnatal air pollution exposure is associated with an increase of 6.41 standard deviations in literature scores and 4.21 standard deviations in math scores. Prenatal air pollution exposure has a persistent detrimental effect on children's health, which in turn negatively affects their academic performance. These findings provide additional evidence supporting the ""fetal origins"" hypothesis, which predicts early shocks in utero affect the outcomes later in life.",20240201,"Chen, Yulong",Journal Article,Journal Article,February 2024,true,China Economic Review (1043951X),"Fertility; Family Planning; Child Care; Children; Youth ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: Consumer Economics; Health; Education and Training: Welfare, Income, Wealth, and Poverty ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,1043-951X,,,,,eng,,,,,83,,10.1016/j.chieco.2023.102098,,,,https://research.ebsco.com/plink/858fded3-774e-38f5-a821-153e7d2d577d,,,,
EconLit with Full Text,eoh,2162994,Towards Common Prosperity: The Role of Mitigating Energy Inequality,"China's economy is growing at an impressive pace, but it also reveals some issues with uneven and inadequate development. This is particularly evident in the energy sector, where renewable energy is making rapid progress, but energy inequality remains a persistent concern that could impede efforts to achieve common prosperity. This paper analyzes the challenges posed by energy inequality to achieving common prosperity in China. This study analyzes the influence of energy inequality on common prosperity using the system-generalized method of moments (SYS-GMM) technique. The study results indicate that energy inequality has a significant negative impact on common prosperity. This Research also conducts a mechanism analysis, which demonstrates that energy inequality has an indirect impact on reducing common prosperity by decreasing labor productivity and increasing air pollution. In addition, the heterogeneity analysis also shows that in regions with high levels of energy inequality and high levels of common prosperity, as well as in western regions, the problem of energy inequality has a more significant obstructive effect on achieving common prosperity. Drawing from the findings, this study suggests several policy implications that the Chinese government can implement to address energy inequality and promote common prosperity.",20241201,"Liu, Yang ; Du, Junying ; Wang, Kun",Journal Article,Journal Article,December 2024,true,Energy Policy,"Equity, Justice, Inequality, and Other Normative Criteria and Measurement ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: Consumer Economics; Health; Education and Training: Welfare, Income, Wealth, and Poverty ; Energy: Demand and Supply; Prices",JOUR,,,0301-4215,,,,,eng,,,,,195,,10.1016/j.enpol.2024.114386,,,,https://research.ebsco.com/plink/fea8d6e6-a865-34ab-b4dd-5e46c495e2b8,,,,
EconLit with Full Text,eoh,1663992,Cap-and-Trade under Transactions Costs and Factor Irreversibility,"We study production capacity and emission permit utilization under joint production of a valued good and an environmental bad, pollution. Firms experience random productivity shocks after factor employment. A cap-and-trade regulation controls pollution emissions. Trade in emission permits entails transactions costs. Under proportional permit trading costs, the equilibrium depends on total per unit trading cost; its incidence between buyers and sellers does not matter. Under fixed trading costs, both buyers' and sellers' costs matter. Under proportional costs, permit trade always occurs when total trading costs are below net trade surplus. If these costs are sufficiently low, the production-emission outcome is as under costless trade with full utilization of production capacity and emission permits. With fixed costs, trade occurs if costs are sufficiently low, but production capacity and emissions permits are never fully utilized. Under proportional costs, trade is impeded most when the emission cap is either relatively high or low. There exists a nonmonotonic relationship between the emissions cap and a lower bound for trading costs that obstructs trade. Under fixed costs, a similar relationship holds only if the output variance is scale independent. Under proportional costs, capacity utilization decreases with output variance; the result is the opposite under fixed costs.",20170801,"Singh, Rajesh ; Weninger, Quinn",Journal Article,Journal Article,August 2017,true,Economic Theory,"Organizational Behavior; Transaction Costs; Property Rights ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Climate; Natural Disasters and Their Management; Global Warming",JOUR,,,0938-2259 ; 1432-0479,,,,,eng,Springer Nature,407,357,51,64,2,10.1007/s00199-016-0991-2,,,,https://research.ebsco.com/plink/7bca664e-8ed1-39af-9463-fef24af33512,,,,
EconLit with Full Text,eoh,1672250,A Simple Endogenous Growth Model with Endogenous Fertility and Environmental Concern,"We analyze the implications of endogenous fertility choices on both economic and environmental performances in a stylized AK-type growth model. Differently from what is traditionally assumed in the growth and environment literature, we allow pollution to be not only a by-product of productive activities by firms but also a result of households' behavior, as suggested by the celebrated IPAT equation. We show that along the balanced growth path equilibrium, economic growth may be non-monotonically related to the population growth rate as agents care for the environment; moreover, demographic policies can be used both to achieve win-win outcomes (simultaneously fostering economic growth and improving environmental quality) and to stabilize the otherwise non-monotonic economic and population growth relationship.",20170701,"Marsiglio, Simone",Journal Article,Journal Article,July 2017,true,Scottish Journal of Political Economy,"Fertility; Family Planning; Child Care; Children; Youth ; One, Two, and Multisector Growth Models ; Environment and Growth ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth",JOUR,,,0036-9292 ; 1467-9485,,,,,eng,Wiley-Blackwell,282,263,20,64,3,,,,,https://research.ebsco.com/plink/576729fb-44a1-3db3-ae60-eb8e417ea243,,,,
EconLit with Full Text,eoh,2141338,Three Essays in Applied Microeconomics,"This dissertation consists of three papers that examine issues related to economic mobility and equitable and efficient public good provision. The first chapter studies the effects of exposure to negative labor demand shocks during youth and adolescence on human capital accumulation and later-life earnings. I use student-level administrative data from Texas and a modified difference-in-differences design to show that students from counties exposed to Chinese import competition were 4% more likely to enroll in college and 8% more likely to earn a bachelor's degree. I provide evidence that these adjustments, along with shifts of fields of study away from those directly exposed to import competition in both high school and college, shielded students from 90% of the shock's potential negative effects on later-life earnings. The second chapter examines whether household sorting in response to changes in K-12 school funding inhibits spending from reaching targeted students with a case study in Metro-Nashville Public Schools of the School Improvement Grant (SIG) program, which invested $7 billion in the nation's lowest-achieving schools. Using a boundary-discontinuity difference-in-differences design and home sales data, we estimate that households were willing to pay more than three times the average per-pupil grant award to live in SIG school zones. However, evictions in these neighborhoods increased by 35%, and non-white enrollment at SIG schools declined by 15%. The third chapter studies a federal grant program that funded upgrades to municipal wastewater treatment facilities through the Clean Water Act (CWA). We leverage variation in the timing of grant receipt to show that grants caused a dollar-for-dollar increase in sewerage capital spending up to the amount needed to cover the costs of capital upgrades newly mandated by the CWA. After municipalities met these requirements, or if the requirements were not binding, reductions in local spending crowded out grant funds. On average, each dollar of grant revenue caused a $0.45 increase in sewerage capital spending. Our results suggest that the CWA grant dollars that municipalities spent on sewerage capital have a benefit/cost ratio of 1.01.",20240501,"Smith, Tucker",Dissertation,Dissertation,May 2024,,Three Essays in Applied Microeconomics,Public Goods ; State and Local Government: Health; Education; Welfare; Public Pensions ; State and Local Government: Other Expenditure Categories ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,GEN,,,,,,,,eng,Vanderbilt University,,,,,,,,,,https://research.ebsco.com/plink/7ba1dc97-fa36-3009-b9ef-242fd78423e5,,,,
EconLit with Full Text,eoh,2173129,Environmental Regulation and Equilibrium Unemployment in China: Evidence from a Multiple-Sector Search and Matching Model,"We build a two-sector general equilibrium model that incorporates abatement technologies and search-and-matching frictions in the labor market to examine how different environmental regulations affect emission reduction and unemployment. By emphasizing the role of various decisions of micro firms, labor market frictions, and the cross-sectoral labor movement in the transmission process of environmental regulation, we demonstrate the conflict between environmental regulation and unemployment in different parts and aspects of economic behavior, providing a theoretical basis for analyzing and solving the contradiction of ""environmental governance-economic sustainability-unemployment"". Using Chinese data to calibrate the model, we find that the equilibrium unemployment caused by the environmental regulation during the 12th Five-Year Plan period is far less than the reduction in production employment of directly regulated enterprises caused by the same environmental regulation, which proves that the econometric regression method with regulated enterprises as the research object will greatly overestimate the unemployment effect of environmental regulation. However, we predict that during the 14th Five-Year Plan period, as environmental regulations become stricter, the intertwining of strict regulations and labor market frictions will make the transfer effect less effective in mitigating the direct negative impact of environmental regulations on employment. We also discover that there are two main reasons why quotas generate less unemployment than emission taxes when the same total emission reduction target is achieved: (1) Quota leads to more job creation caused by abatement requirements, while emission tax does not cause such job creation until a reasonably high threshold is reached. The emission tax causes the shrinking of the polluting sector by adding the cost of the emission tax to the product price and transferring it to consumers, which boosts the negative scale effect of environmental regulation on unemployment. (2) Under the emission tax, more unemployed workers move into the clean sector, resulting in labor market congestion and economic structural imbalances, cutting down the ability of the clean sector to absorb unemployed workers.",20250201,"Li, Zhe ; Lyu, Pinjie ; Sun, Jianfei",Journal Article,Journal Article,February 2025,true,China Economic Review (1043951X),"Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Macroeconomic Analyses of Economic Development ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Socialist and Transitional Economies: National Income, Product, and Expenditure; Money; Inflation ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Environmental Economics: Government Policy",JOUR,,,1043-951X,,,,,eng,,,,,89,,10.1016/j.chieco.2024.102336,,,,https://research.ebsco.com/plink/36ef5273-46aa-3465-9c92-f4b09cdc5cf9,,,,
EconLit with Full Text,eoh,2148563,The Impact of Air Pollution on Human Capital Wealth,,20210101,"Lange, Glenn-Marie ; Chonabayashi, Shun ; Karakulah, Kenan ; Naikal, Esther ; Fraumeni, Barbara M.",Collective Volume Article,Collective Volume Article,2021,,Measuring Human Capital,Measurement and Data on National Income and Product Accounts and Wealth; Environmental Accounts ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Health Behavior ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,CHAP,,978-0-12-819057-9,,,,,,eng,"London: Elsevier, Academic Press",38,1,38,,,,,,,https://research.ebsco.com/plink/cc21ef30-4487-3778-8085-59cf2bae4af4,,,,
EconLit with Full Text,eoh,1688020,Waste Management Workforce Cost Analysis in Serbia from 2009 to 2015,"Waste management entails business expenses during the performance of waste management activities. The bulk of these expenses comprise workforce costs, costs of amortization, energy, tools and equipment, etc. The aim of this paper is to analyze the workforce cost in waste management in Serbia from 2009 to 2015 using statistical data analysis. The results show a constant increase in the total gross and net waste management workforce costs. The gross waste management workforce cost increased by 70.5 % during the analyzed period, while the net cost in the same category increased by as much as 72.75 %.",20170101,"Vranjanac, Zarko ; Spasic, Dragan",Journal Article,Journal Article,2017,true,Ekonomika,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Labor Demand ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Personnel Economics: Labor Management ; Socialist Systems and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0350-137X ; 2334-9190,,,,,eng,Society of Economists 'Ekonomika',112,105,8,63,2,,,,,https://research.ebsco.com/plink/f27a55a1-94b8-34c3-8c6d-5ef55890ec08,,,,
EconLit with Full Text,eoh,2086969,Annual Review of Resource Economics. Volume 15,"Twenty-three papers explore issues in resource economics that develop due to conflicting trade-offs between economic development and environmental preservation, considering the economics of agriculture, the environment, development, natural resources, and energy. Topics include the economic rationale for unsustainable crop residue management; the measurements, causes, and determinants of food loss in agrifood systems; the nature and sources of measurement error in agricultural data and potential remedies; a neoclassical microeconomic framework demonstrating how environmental regulations might affect labor demand; the causal effects of temperature on labor productivity; whether different estimation methods lead to implausible differences in the size of non-observed or shadow economies; the genesis and development of the food security module in the United States; ways that noncontributory social protection can support resilient and inclusive agricultural growth in rural Africa; the economics of ecosystem restoration; differences in prevalence, sociodemographics, contributing factors, socioeconomic consequences, health effects, and public policies related to obesity between developed and developing countries; a review of economic literature that analyzes the effect of air pollution on health outcomes; and major changes in methodology for studying the impacts of international agricultural research from 2006 through 2020. Includes an interview with Partha Dasgupta about his life and contributions to resource and ecological economics. Rausser and Zilberman are with the University of California, Berkeley. No index.",20230101,"Rausser, Gordon C. ; Zilberman, David",Book,Book,2023,,Annual Review of Resource Economics. Volume 15,Collective Volumes ; Agricultural and Natural Resource Economics; Environmental and Ecological Economics: General,BOOK,,978-0-8243-4715-4,,,,,,eng,"San Mateo, CA: Annual Reviews",515,,,,,,,,,https://research.ebsco.com/plink/1b7b8979-ab47-3e69-bcaf-209563665b2d,,,,
EconLit with Full Text,eoh,1891822,Generalized Estimation of Productivity with Multiple Bad Outputs: The Importance of Materials Balance Constraints,"Previous research has frequently estimated the directional technology distance function (DTDF) to more flexibly model multiple-input and multiple-output production, firm inefficiency, and productivity growth. For example, with firms such as electric utilities, one must model the production of good and bad outputs using good and bad inputs. Typically, all inputs and outputs are potentially endogenous. In previous work, we show how to identify a DTDF system using price equations based on profit maximization and compute optimal directions for measuring productivity change. However, this work has not imposed restrictions that limit substitution possibilities among inputs and outputs to a feasible set that is consistent with materials-balance constraints. Such constraints require that the weight of all inputs equals the weight of all outputs. The major innovation of this paper is that we include two types of functional relationships that impose the parametric analog of materials balance by modeling the generation of bad outputs and the use of bad inputs. The first requires that bad outputs are functionally related to good inputs and bad inputs. The second requires that bad inputs are functionally related to good inputs. We illustrate these methods using a balanced panel of 80 U.S. coal-fired electric generating plants from 1995-2005. Substantial differences are observed between the specification that includes the materials-balance constraints and the conventional approach that omits them, based on Bayes factors as well as measures of productivity and inefficiency. For many plants, improved management practices can reduce substantial inefficiencies in meeting emission constraints without reducing productivity growth.",20210801,"Atkinson, Scott E. ; Tsionas, Mike G.",Journal Article,Journal Article,August 2021,true,European Journal of Operational Research,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Electric Utilities ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0377-2217,,,,,eng,,1186,1165,22,292,3,10.1016/j.ejor.2020.11.025,,,,https://research.ebsco.com/plink/ad06c171-9418-3a44-87dc-864ff66b2da3,,,,
EconLit with Full Text,eoh,1927135,The Effects of Pollution and Business Environment on Firm Productivity in Africa,"In this article, we explore the links between city competitiveness and air pollution and business environment. Because competitive cities not only attract more productive firms but also facilitate their business, we choose to look at firm performance as a proxy for city competitiveness. We particularly focus on African firms because this region is developing fast, experiencing increasing pollution levels and the effects of agglomeration economies. We find two interesting results. First, the negative association between air pollution and firm performance can be seen at lower than expected levels of pollution. Second, the effects of capacity agglomeration on labor productivity growth are stronger compared to other regions. These findings suggest that cities in this region should address pollution issues soon, as they continue to grow fast and pollution levels are becoming an increasing concern.",20210301,"Soppelsa, Maria E. ; Lozano-Gracia, Nancy ; Xu, L. Colin",Journal Article,Journal Article,March 2021,true,International Regional Science Review,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Firm Performance: Size, Diversification, and Scope ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0160-0176 ; 1552-6925,,,,,eng,,228,203,26,44,2,,,,,https://research.ebsco.com/plink/1031e4f6-e8d9-335c-94bb-d227422151f7,,,,
EconLit with Full Text,eoh,1587890,Iron Deficiency and Schooling Attainment in Peru,"Do nutritional deficiencies contribute to the intergenerational persistence of poverty by reducing the earnings potential of future generations? To address this question, we made available supplemental iron pills at a health center in rural Peru and encouraged adolescents to take them via media messages. School administrative data provide novel evidence that reducing iron deficiency results in a large and significant improvement in school performance and aspirations for anemic students. Our findings demonstrate that combining low-cost outreach efforts and local supplementation programs can be an affordable and effective method of reducing rates of adolescent iron deficiency anemia.",20161001,"Chong, Alberto ; Cohen, Isabelle ; Field, Erica ; Nakasone, Eduardo ; Torero, Maximo",Journal Article,Journal Article,October 2016,true,American Economic Journal: Applied Economics,Analysis of Education ; Higher Education; Research Institutions ; Returns to Education ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,1945-7782,,,,,eng,American Economic Association,255,222,34,8,4,10.1257/app.20140494,,,,https://research.ebsco.com/plink/c6c57044-9340-3108-93e5-bec841c004f8,,,,
EconLit with Full Text,eoh,1604657,Drinking from the Talent Pool: A Resource Endowment Theory of Human Capital and Agency Performance,"This article advances a resource endowment theory of human capital and performance in government organizations. Building on research on human capital and firm location in business economics and task complexity in public management, the authors argue that an agency's ability to implement policy is determined both by its scale and by the human capital of the population from which it draws its employees. The authors cast labor as a factor of production in public agencies and argue that access to higher-quality labor improves government effectiveness. The effect of human capital on performance is especially pronounced when agencies are charged with the implementation of technically complex tasks. The empirical subject is U.S. municipal water utilities' compliance with the Safe Drinking Water Act. Comparing records of compliance with more and less complex regulatory requirements provides evidence consistent with the general model. The findings carry important implications for public management and policy design.",20160801,"Teodoro, Manuel P. ; Switzer, David",Journal Article,Journal Article,July-August 2016,true,Public Administration Review,Bureaucracy; Administrative Processes in Public Organizations; Corruption ; Public Administration; Public Sector Accounting and Audits ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Gas Utilities; Pipelines; Water Utilities ; Industry Studies: Utilities and Transportation: Government Policy ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environmental Economics: Government Policy,JOUR,,,0033-3352 ; 1540-6210,,,,,eng,Wiley-Blackwell,575,564,12,76,4,,,,,https://research.ebsco.com/plink/37fe5ed1-5e5b-368e-894a-89959a0971eb,,,,
EconLit with Full Text,eoh,1614838,"Pollution Mobility, Productivity Disparity, and the Spatial Distribution of Polluting and Nonpolluting Firms","This paper first develops a model to characterize the equilibrium distribution of polluting and nonpolluting firms and then turns to the larger question of whether the equilibrium distribution is socially optimal. We find that the equilibrium distribution of polluting firms differs from the social optimum when they generate a large amount of stationary pollution and have much higher or lower productivity than clean firms. In these cases, conventional pollution control approaches generally do not bring about an optimal distribution. Consideration of transport costs along with productivity and pollution changes some of the classic results of the new economic geography literature.",20160901,"Wu, JunJie ; Reimer, Jeffrey J.",Journal Article,Journal Article,September 2016,true,Journal of Regional Science,Firm Behavior: Theory ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Other Spatial Production and Pricing Analysis,JOUR,,,0022-4146 ; 1467-9787,,,,,eng,Wiley-Blackwell,634,615,20,56,4,,,,,https://research.ebsco.com/plink/41916701-fe93-31c7-a965-a710336513af,,,,
EconLit with Full Text,eoh,2109838,The Impact of ETS on Productivity in Developing Economies: A Micro-econometric Evaluation with Chinese Firm-Level Data,"An emission trading system (ETS) is a market-based tool for reducing emissions. Pricing carbon dioxide (CO_{2}) emissions could impose additional costs on regulated firms, thus hindering their competitiveness. Prior literature has focused on ETS's economic impact in developed economies, especially the EU ETS. However, the impact of ETS on firms in developing economies is still unclear. Here, we examine the causal effect of CO_{2} ETS on the labour productivity of firms in China. We use, for the first time in this research context, a recently released firm-level panel dataset coupled with a variety of estimation techniques, such as a time-varying difference-in-difference model and a plethora of non-parametric matching approaches. Across all our estimation strategies and using two distinct datasets, we find no evidence in support of the suggestion that ETS will diminish the competitiveness of regulated firms. Our results provide significant evidence in favour of the strong Porter hypothesis, namely that ETS will boost the productivity of participating firms in China. Furthermore, we demonstrate that the beneficial impact of ETS is concentrated on relatively smaller and younger firms. In policy terms, these results illustrate that market-based environmental tools can reduce pollution while simultaneously boosting the competitiveness of small and new firms in a developing economy.",20240301,"Chen, Rushi ; Howley, Peter ; Kesidou, Effie",Journal Article,Journal Article,March 2024,true,Energy Economics,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Enterprises and Their Transitions ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0140-9883,,,,,eng,,,,,131,,10.1016/j.eneco.2024.107376,,,,https://research.ebsco.com/plink/8e947755-83fc-31e9-a456-636aba5fb188,,,,
